expert,class,rows,mean_gain,frac_positive
1,benign,100000,-0.19527010703424938,0.01054
1,bot,31156,0.14379838645698476,0.9992296828861215
1,brute_force,86279,0.0762536846246816,0.9983078153432469
1,ddos,100000,0.0041613879474061794,0.75472
1,dos,45446,0.10622388369599337,0.9335255027945254
1,infiltration,28224,17.764768858810456,0.9076318027210885
1,web_attacks,381,255.31411155901725,0.9002624671916011
2,benign,100000,-0.0027014676955856294,0.48929
2,bot,31156,0.09108091969611253,0.9993580690717678
2,brute_force,86279,0.4591678044902186,0.999930458164791
2,ddos,100000,-0.003794822030507718,0.76501
2,dos,45446,-0.5616577610106609,0.6419046780794789
2,infiltration,28224,-4.326804666176481,0.24330357142857142
2,web_attacks,381,-158.37198688513806,0.4094488188976378
3,benign,100000,-0.07583577462832665,0.00239
3,bot,31156,-2.7787453025028603,0.0
3,brute_force,86279,-2.005794533699148,0.0
3,ddos,100000,-0.8098193515107661,0.00147
3,dos,45446,-3.181451449877323,0.0007481406504422832
3,infiltration,28224,11.757945583220419,0.5508786848072562
3,web_attacks,381,-484.0717867122777,0.07349081364829396
4,benign,100000,-0.08467026899300381,0.0026
4,bot,31156,-5.145906558895208,0.0
4,brute_force,86279,-4.150523245528658,0.0
4,ddos,100000,-0.9999948048329639,0.00013
4,dos,45446,-6.395859828355648,0.00011002068388857105
4,infiltration,28224,8.755688219968196,0.5482568027210885
4,web_attacks,381,-415.88562324588656,0.06824146981627296
