method,class,precision,recall,f1,support
racepfn_system,benign,0.9819728180671281,0.9979137441099241,0.9898791074313186,3502926
racepfn_system,bot,0.9998792853693867,0.9969428530162245,0.9984089101034208,41542
racepfn_system,brute_force,0.8449276426944832,0.999826147426982,0.9158737110323685,115040
racepfn_system,ddos,0.9993568451935191,0.8564891721284243,0.922423853069257,264872
racepfn_system,dos,0.9998714619913108,0.6418787338680397,0.78184394882052,60594
racepfn_system,infiltration,0.7246729540614543,0.31649437963381255,0.440572633448008,37631
racepfn_system,web_attacks,0.13428488202738129,0.9056974459724951,0.23389142567224758,509
racepfn_system,macro_avg,,,0.7546990842253057,4023114
racepfn_system,weighted_avg,,,0.9750429193626079,4023114
racepfn_system,tail_avg,,,0.5576243230745588,4023114
global_tabpfn,benign,0.9819728180671281,0.9979137441099241,0.9898791074313186,3502926
global_tabpfn,bot,0.9998792853693867,0.9969428530162245,0.9984089101034208,41542
global_tabpfn,brute_force,0.8449276426944832,0.999826147426982,0.9158737110323685,115040
global_tabpfn,ddos,0.9993568451935191,0.8564891721284243,0.922423853069257,264872
global_tabpfn,dos,0.9998714619913108,0.6418787338680397,0.78184394882052,60594
global_tabpfn,infiltration,0.7246729540614543,0.31649437963381255,0.440572633448008,37631
global_tabpfn,web_attacks,0.13428488202738129,0.9056974459724951,0.23389142567224758,509
global_tabpfn,macro_avg,,,0.7546990842253057,4023114
global_tabpfn,weighted_avg,,,0.9750429193626079,4023114
global_tabpfn,tail_avg,,,0.5576243230745588,4023114
global_raw,benign,0.9819728180671281,0.9979137441099241,0.9898791074313186,3502926
global_raw,bot,0.9998792853693867,0.9969428530162245,0.9984089101034208,41542
global_raw,brute_force,0.8449276426944832,0.999826147426982,0.9158737110323685,115040
global_raw,ddos,0.9993568451935191,0.8564891721284243,0.922423853069257,264872
global_raw,dos,0.9998714619913108,0.6418787338680397,0.78184394882052,60594
global_raw,infiltration,0.7246729540614543,0.31649437963381255,0.440572633448008,37631
global_raw,web_attacks,0.13428488202738129,0.9056974459724951,0.23389142567224758,509
global_raw,macro_avg,,,0.7546990842253057,4023114
global_raw,weighted_avg,,,0.9750429193626079,4023114
global_raw,tail_avg,,,0.5576243230745588,4023114
