mode,level,true_class,support,expert,owner,pred_x,conf_x,pred_xa,conf_xa,flip_rate,stability,tta_weight
gaussian,1.0,ftp-patator,18,Tail,False,web-attack-�-sql-injection,0.9543609619140625,infiltration,0.677544355392456,0.5722222222222222,0.7913558345914739,0.1786528977798645
gaussian,1.0,bot,5,Benign,False,benign,0.9559530019760132,benign,0.976252555847168,0.0,0.6336139467965893,0.13998315553680837
gaussian,1.0,bot,5,DoS,False,dos-slowloris,0.9711230397224426,dos-goldeneye,0.7153280973434448,0.82,0.6923667100622064,0.15287527084436323
gaussian,1.0,bot,5,DDoS_Scan,False,ddos,0.9989496469497681,portscan,0.9481094479560852,0.56,0.7284003466112516,0.16070710906078656
gaussian,1.0,bot,5,BruteForce,False,ssh-patator,0.9982110857963562,ssh-patator,0.9983605146408081,0.38,0.8054724185379609,0.1772667598294542
gaussian,1.0,bot,5,WebBot,True,bot,0.9987584352493286,bot,0.8529205322265625,0.26,0.8442990167106871,0.18599820746095
gaussian,1.0,bot,5,Tail,False,infiltration,0.9367480278015137,infiltration,0.7352848649024963,0.42000000000000004,0.8306368264210302,0.18316949726763765
gaussian,2.0,benign,4032,Benign,True,benign,0.9987408518791199,benign,0.9762088656425476,0.0,0.9895776843856514,0.2011352716064346
gaussian,2.0,benign,4032,DoS,False,dos-slowloris,0.8154396414756775,dos-goldeneye,0.7206103205680847,0.7836805555555556,0.7275074002580495,0.14770393767688073
gaussian,2.0,benign,4032,DDoS_Scan,False,portscan,0.9930504560470581,portscan,0.95374995470047,0.48874007936507946,0.7714463852488078,0.15666506006234684
gaussian,2.0,benign,4032,BruteForce,False,ssh-patator,0.9971503019332886,ssh-patator,0.9980713129043579,0.42373511904761907,0.7884879894958102,0.15974102896274037
gaussian,2.0,benign,4032,WebBot,False,bot,0.8163335919380188,bot,0.8345061540603638,0.5108134920634921,0.8230043594065711,0.1667517235280459
gaussian,2.0,benign,4032,Tail,False,web-attack-�-sql-injection,0.7284983992576599,infiltration,0.6832411885261536,0.5819444444444444,0.827573383014419,0.16800297816355156
gaussian,2.0,dos-hulk,380,Benign,False,benign,0.999214231967926,benign,0.9460951685905457,0.0,0.6220864653164196,0.1404247077032511
gaussian,2.0,dos-hulk,380,DoS,True,dos-hulk,0.9999107718467712,dos-goldeneye,0.7329277992248535,0.7236842105263157,0.703099165510743,0.1586286474152276
gaussian,2.0,dos-hulk,380,DDoS_Scan,False,portscan,0.9936627149581909,portscan,0.9726746678352356,0.4739473684210527,0.7735500426703834,0.17448015639729547
gaussian,2.0,dos-hulk,380,BruteForce,False,ssh-patator,0.9971983432769775,ssh-patator,0.9979497790336609,0.4939473684210526,0.7547289422566026,0.17038303987257927
gaussian,2.0,dos-hulk,380,WebBot,False,web-attack-�-brute-force,0.6863042116165161,bot,0.8086583018302917,0.6560526315789474,0.7737170333397818,0.17418360378895514
gaussian,2.0,dos-hulk,380,Tail,False,web-attack-�-sql-injection,0.8001109957695007,infiltration,0.6759206652641296,0.5805263157894737,0.8069501897040724,0.1818998448226914
gaussian,2.0,portscan,290,Benign,False,benign,0.9982419013977051,benign,0.9746548533439636,0.0,0.6081119227728546,0.1322906448403126
gaussian,2.0,portscan,290,DoS,False,dos-slowloris,0.9486332535743713,dos-goldeneye,0.7220546007156372,0.8186206896551725,0.7018436634480955,0.15260240161923977
gaussian,2.0,portscan,290,DDoS_Scan,True,portscan,0.9999917149543762,portscan,0.9457637667655945,0.39965517241379306,0.8119390965367842,0.17649110452332206
gaussian,2.0,portscan,290,BruteForce,False,ssh-patator,0.9984034895896912,ssh-patator,0.9981155395507812,0.4251724137931034,0.7838206302084106,0.1700268909054855
gaussian,2.0,portscan,290,WebBot,False,bot,0.913439929485321,bot,0.8433939218521118,0.34172413793103446,0.849491287486463,0.18437434048890988
gaussian,2.0,portscan,290,Tail,False,web-attack-�-sql-injection,0.6893609166145325,infiltration,0.681760847568512,0.563103448275862,0.8474975031632452,0.1842146176227302
gaussian,2.0,ftp-patator,18,Benign,False,benign,0.9982870817184448,benign,0.9764493107795715,0.0,0.6073973816687445,0.13801280527997822
gaussian,2.0,ftp-patator,18,DoS,False,dos-slowloris,0.8447329998016357,dos-goldeneye,0.7382395267486572,0.7666666666666666,0.7317356571868963,0.1660440233654436
gaussian,2.0,ftp-patator,18,DDoS_Scan,False,portscan,0.9928557872772217,portscan,0.9502744674682617,0.3777777777777778,0.8191556252918967,0.1860039479264775
gaussian,2.0,ftp-patator,18,BruteForce,True,ftp-patator,0.9997393488883972,ssh-patator,0.9982072710990906,0.5277777777777778,0.7365956358344797,0.16719942121680031
gaussian,2.0,ftp-patator,18,WebBot,False,web-attack-�-brute-force,0.9277614951133728,bot,0.8117636442184448,0.7777777777777778,0.7290880301421482,0.16553402484977753
gaussian,2.0,ftp-patator,18,Tail,False,web-attack-�-sql-injection,0.9543609619140625,infiltration,0.6750096082687378,0.6222222222222222,0.7805931555594001,0.17720577736152282
gaussian,2.0,bot,5,Benign,False,benign,0.9559530019760132,benign,0.9504371881484985,0.0,0.6493999871151848,0.14577083761582788
gaussian,2.0,bot,5,DoS,False,dos-slowloris,0.9711230397224426,dos-goldeneye,0.6803004145622253,0.82,0.679422632409066,0.15232570613446209
gaussian,2.0,bot,5,DDoS_Scan,False,ddos,0.9989496469497681,portscan,0.9436022639274597,0.56,0.7293154038450981,0.1635419358044842
gaussian,2.0,bot,5,BruteForce,False,ssh-patator,0.9982110857963562,ftp-patator,0.998134970664978,0.5000000000000001,0.7565559038788274,0.16912111341530475
gaussian,2.0,bot,5,WebBot,True,bot,0.9987584352493286,bot,0.817284107208252,0.27999999999999997,0.8311222400544981,0.18604636767017924
gaussian,2.0,bot,5,Tail,False,infiltration,0.9367480278015137,infiltration,0.6845821142196655,0.4600000000000001,0.8173049714809804,0.18319403935974193
mask,0.05,benign,4032,Benign,True,benign,0.9987408518791199,benign,0.9984914064407349,0.0,0.9998150405915457,0.16874650039807015
mask,0.05,benign,4032,DoS,False,dos-slowloris,0.8154396414756775,dos-slowloris,0.8084047436714172,0.112078373015873,0.9689812166177894,0.16352013547935015
mask,0.05,benign,4032,DDoS_Scan,False,portscan,0.9930504560470581,ddos,0.9920010566711426,0.022147817460317458,0.9870622589131159,0.16654638912593323
mask,0.05,benign,4032,BruteForce,False,ssh-patator,0.9971503019332886,ssh-patator,0.9973322153091431,0.0002976190476190476,0.9997795505799001,0.16873975834791985
mask,0.05,benign,4032,WebBot,False,bot,0.8163335919380188,bot,0.8193854093551636,0.0671626984126984,0.9810425410457476,0.16553399550197623
mask,0.05,benign,4032,Tail,False,web-attack-�-sql-injection,0.7284983992576599,web-attack-�-sql-injection,0.7210485935211182,0.07356150793650794,0.989090479836574,0.1669132211467504
mask,0.05,dos-hulk,380,Benign,False,benign,0.999214231967926,benign,0.9604164958000183,0.0,0.9671632709848436,0.16366956008742753
mask,0.05,dos-hulk,380,DoS,True,dos-hulk,0.9999107718467712,dos-hulk,0.9914848208427429,0.00631578947368421,0.9957203168665705,0.168542686329751
mask,0.05,dos-hulk,380,DDoS_Scan,False,portscan,0.9936627149581909,portscan,0.9930447340011597,0.02263157894736842,0.9872234552807563,0.16707138847327396
mask,0.05,dos-hulk,380,BruteForce,False,ssh-patator,0.9971983432769775,ssh-patator,0.9973138570785522,0.0,0.9999700571334529,0.16926771497029722
mask,0.05,dos-hulk,380,WebBot,False,web-attack-�-brute-force,0.6863042116165161,bot,0.6998123526573181,0.09605263157894736,0.9729444227815517,0.16464608777475256
mask,0.05,dos-hulk,380,Tail,False,web-attack-�-sql-injection,0.8001109957695007,web-attack-�-sql-injection,0.7767660021781921,0.04342105263157895,0.9855900293339726,0.16680256236449773
mask,0.05,portscan,290,Benign,False,benign,0.9982419013977051,benign,0.9596564173698425,0.0,0.9802275785098123,0.1653335517560522
mask,0.05,portscan,290,DoS,False,dos-slowloris,0.9486332535743713,dos-slowloris,0.9059114456176758,0.06551724137931034,0.9659417543276985,0.16291833439470096
mask,0.05,portscan,290,DDoS_Scan,True,portscan,0.9999917149543762,portscan,0.998181164264679,0.0010344827586206897,0.9991511909516723,0.16854164774966443
mask,0.05,portscan,290,BruteForce,False,ssh-patator,0.9984034895896912,ssh-patator,0.9983868598937988,0.0017241379310344827,0.9988765427624379,0.1684936365465854
mask,0.05,portscan,290,WebBot,False,bot,0.913439929485321,bot,0.9148178100585938,0.017586206896551722,0.9915007063552959,0.16723788296405534
mask,0.05,portscan,290,Tail,False,web-attack-�-sql-injection,0.6893609166145325,web-attack-�-sql-injection,0.6982994079589844,0.02931034482758621,0.9928693326459909,0.16747494658894174
mask,0.05,ftp-patator,18,Benign,False,benign,0.9982870817184448,benign,0.9719055891036987,0.0,0.9660683510008005,0.16612513635410123
mask,0.05,ftp-patator,18,DoS,False,dos-slowloris,0.8447329998016357,dos-slowloris,0.8236490488052368,0.07222222222222222,0.9681743508863511,0.16650865175825885
mask,0.05,ftp-patator,18,DDoS_Scan,False,portscan,0.9928557872772217,portscan,0.9930728673934937,0.05555555555555556,0.9661809259430252,0.16612163717648012
mask,0.05,ftp-patator,18,BruteForce,True,ftp-patator,0.9997393488883972,ftp-patator,0.9993029832839966,0.05,0.9682027304266005,0.1664964811980729
mask,0.05,ftp-patator,18,WebBot,False,web-attack-�-brute-force,0.9277614951133728,web-attack-�-brute-force,0.8885628581047058,0.1,0.9650655908867383,0.16590307209282829
mask,0.05,ftp-patator,18,Tail,False,web-attack-�-sql-injection,0.9543609619140625,web-attack-�-sql-injection,0.9094713926315308,0.02777777777777778,0.9816793504626885,0.1688450214202587
mask,0.05,bot,5,Benign,False,benign,0.9559530019760132,benign,0.9024076461791992,0.0,0.9427353752008507,0.15874435543817167
mask,0.05,bot,5,DoS,False,dos-slowloris,0.9711230397224426,dos-slowloris,0.9584451913833618,0.0,0.9956098487850783,0.16766317620500143
mask,0.05,bot,5,DDoS_Scan,False,ddos,0.9989496469497681,ddos,0.9988503456115723,0.0,0.999969857237042,0.16839738130412213
mask,0.05,bot,5,BruteForce,False,ssh-patator,0.9982110857963562,ssh-patator,0.998371958732605,0.0,0.9999650109664096,0.16839655012738555
mask,0.05,bot,5,WebBot,True,bot,0.9987584352493286,bot,0.9987204670906067,0.0,0.9999985491811382,0.16840221504493402
mask,0.05,bot,5,Tail,False,infiltration,0.9367480278015137,infiltration,0.9381557703018188,0.0,0.9999635510750726,0.16839632188038517
mask,0.1,benign,4032,Benign,True,benign,0.9987408518791199,benign,0.998365581035614,0.0,0.9996403613748861,0.17076666002588542
mask,0.1,benign,4032,DoS,False,dos-slowloris,0.8154396414756775,dos-slowloris,0.7978493571281433,0.19945436507936506,0.940483316294961,0.1606166461961894
mask,0.1,benign,4032,DDoS_Scan,False,portscan,0.9930504560470581,ddos,0.990757167339325,0.044097222222222225,0.974775901899746,0.166405343329243
mask,0.1,benign,4032,BruteForce,False,ssh-patator,0.9971503019332886,ssh-patator,0.9975094795227051,0.0004712301587301587,0.9996397938663448,0.17076528041434655
mask,0.1,benign,4032,WebBot,False,bot,0.8163335919380188,bot,0.8236943483352661,0.12428075396825396,0.9633495995822053,0.16445847939285305
mask,0.1,benign,4032,Tail,False,web-attack-�-sql-injection,0.7284983992576599,web-attack-�-sql-injection,0.715943455696106,0.14402281746031745,0.9778608968253949,0.16698759064148258
mask,0.1,dos-hulk,380,Benign,False,benign,0.999214231967926,benign,0.9347999691963196,0.0,0.9234926664476946,0.15910620552920404
mask,0.1,dos-hulk,380,DoS,True,dos-hulk,0.9999107718467712,dos-hulk,0.9759323000907898,0.02526315789473684,0.9853942525236183,0.16984655179771962
mask,0.1,dos-hulk,380,DDoS_Scan,False,portscan,0.9936627149581909,portscan,0.9918478727340698,0.046052631578947366,0.9738933621535535,0.16780556495186438
mask,0.1,dos-hulk,380,BruteForce,False,ssh-patator,0.9971983432769775,ssh-patator,0.9974352121353149,0.0,0.9999395860239483,0.17237992915693445
mask,0.1,dos-hulk,380,WebBot,False,web-attack-�-brute-force,0.6863042116165161,bot,0.7087990641593933,0.17763157894736842,0.9486235307016886,0.1634395368468907
mask,0.1,dos-hulk,380,Tail,False,web-attack-�-sql-injection,0.8001109957695007,web-attack-�-sql-injection,0.7591675519943237,0.0868421052631579,0.9715834458857794,0.1674222117173868
mask,0.1,portscan,290,Benign,False,benign,0.9982419013977051,benign,0.9043566584587097,0.0,0.925575172534508,0.1588020036889883
mask,0.1,portscan,290,DoS,False,dos-slowloris,0.9486332535743713,dos-slowloris,0.8746334314346313,0.13137931034482758,0.9365840065086442,0.16070067406551247
mask,0.1,portscan,290,DDoS_Scan,True,portscan,0.9999917149543762,portscan,0.9934846758842468,0.007241379310344827,0.9963350400949186,0.17100012883618018
mask,0.1,portscan,290,BruteForce,False,ssh-patator,0.9984034895896912,ssh-patator,0.9983813166618347,0.0017241379310344827,0.9988568451089256,0.17143472999423337
mask,0.1,portscan,290,WebBot,False,bot,0.913439929485321,bot,0.9171918034553528,0.031724137931034485,0.9843889389092626,0.16893004487901364
mask,0.1,portscan,290,Tail,False,web-attack-�-sql-injection,0.6893609166145325,web-attack-�-sql-injection,0.7089518308639526,0.0606896551724138,0.9855032819624625,0.16913241853607205
mask,0.1,ftp-patator,18,Benign,False,benign,0.9982870817184448,benign,0.936341404914856,0.0,0.9162481516235411,0.16423537001358782
mask,0.1,ftp-patator,18,DoS,False,dos-slowloris,0.8447329998016357,dos-slowloris,0.7996572256088257,0.15,0.9326821095149658,0.1672261101553667
mask,0.1,ftp-patator,18,DDoS_Scan,False,portscan,0.9928557872772217,portscan,0.9938168525695801,0.14444444444444446,0.9153206370015775,0.16397032796829034
mask,0.1,ftp-patator,18,BruteForce,True,ftp-patator,0.9997393488883972,ftp-patator,0.9990032911300659,0.1,0.9375765676248238,0.16809424039578452
mask,0.1,ftp-patator,18,WebBot,False,web-attack-�-brute-force,0.9277614951133728,web-attack-�-brute-force,0.8624571561813354,0.22222222222222224,0.9199717050842433,0.16484761297127384
mask,0.1,ftp-patator,18,Tail,False,web-attack-�-sql-injection,0.9543609619140625,web-attack-�-sql-injection,0.8607953786849976,0.061111111111111116,0.9571209167596643,0.17162633849569675
mask,0.1,bot,5,Benign,False,benign,0.9559530019760132,benign,0.8747526407241821,0.0,0.8910953834959475,0.1514921448497456
mask,0.1,bot,5,DoS,False,dos-slowloris,0.9711230397224426,dos-slowloris,0.9445909261703491,0.0,0.9898419814601522,0.16832316680902754
mask,0.1,bot,5,DDoS_Scan,False,ddos,0.9989496469497681,ddos,0.9988601803779602,0.0,0.9999482157966643,0.17004467003438145
mask,0.1,bot,5,BruteForce,False,ssh-patator,0.9982110857963562,ssh-patator,0.9984411001205444,0.0,0.9999472199213869,0.17004445073849678
mask,0.1,bot,5,WebBot,True,bot,0.9987584352493286,bot,0.9986872673034668,0.0,0.9999976530675048,0.17005307620985163
mask,0.1,bot,5,Tail,False,infiltration,0.9367480278015137,infiltration,0.9391158819198608,0.0,0.9999353122080874,0.17004249135849697
mask,0.2,benign,4032,Benign,True,benign,0.9987408518791199,benign,0.9984806776046753,0.0,0.9993817824869676,0.17461217564741177
mask,0.2,benign,4032,DoS,False,dos-slowloris,0.8154396414756775,dos-slowloris,0.7733595371246338,0.342906746031746,0.8903949980102606,0.15549022991410177
mask,0.2,benign,4032,DDoS_Scan,False,portscan,0.9930504560470581,ddos,0.9885333180427551,0.09176587301587301,0.9504674778456534,0.1657818665374629
mask,0.2,benign,4032,BruteForce,False,ssh-patator,0.9971503019332886,ssh-patator,0.9978374242782593,0.0008432539682539682,0.9993681471524055,0.1746072048655534
mask,0.2,benign,4032,WebBot,False,bot,0.8163335919380188,bot,0.8346716165542603,0.2177827380952381,0.9325624685921388,0.16267359149018218
mask,0.2,benign,4032,Tail,False,web-attack-�-sql-injection,0.7284983992576599,web-attack-�-sql-injection,0.7119235992431641,0.2720238095238095,0.9556912520439194,0.16683493154528797
mask,0.2,dos-hulk,380,Benign,False,benign,0.999214231967926,benign,0.9037206768989563,0.0,0.8229148751914656,0.14804661288901766
mask,0.2,dos-hulk,380,DoS,True,dos-hulk,0.9999107718467712,dos-hulk,0.9224221110343933,0.1023684210526316,0.9415817513339959,0.1695438339647849
mask,0.2,dos-hulk,380,DDoS_Scan,False,portscan,0.9936627149581909,portscan,0.9874332547187805,0.0994736842105263,0.9462961741562301,0.17023186618478706
mask,0.2,dos-hulk,380,BruteForce,False,ssh-patator,0.9971983432769775,ssh-patator,0.9977108836174011,0.0,0.9998729913751587,0.180146673071308
mask,0.2,dos-hulk,380,WebBot,False,web-attack-�-brute-force,0.6863042116165161,bot,0.7276056408882141,0.28842105263157897,0.9026223577903898,0.16239887529133298
mask,0.2,dos-hulk,380,Tail,False,web-attack-�-sql-injection,0.8001109957695007,web-attack-�-sql-injection,0.7358684539794922,0.1631578947368421,0.9424728030919445,0.16963213859876944
mask,0.2,portscan,290,Benign,False,benign,0.9982419013977051,benign,0.8472201228141785,0.0,0.7923823493647745,0.14144961941374712
mask,0.2,portscan,290,DoS,False,dos-slowloris,0.9486332535743713,dos-slowloris,0.8330732583999634,0.25551724137931037,0.8870131310652778,0.15834319417705822
mask,0.2,portscan,290,DDoS_Scan,True,portscan,0.9999917149543762,portscan,0.9760932922363281,0.039310344827586205,0.9811384601178341,0.17520681697645363
mask,0.2,portscan,290,BruteForce,False,ssh-patator,0.9984034895896912,ssh-patator,0.9984194040298462,0.0034482758620689655,0.9978475653311433,0.17821079943234808
mask,0.2,portscan,290,WebBot,False,bot,0.913439929485321,bot,0.9207808375358582,0.061724137931034484,0.9706464204103071,0.17327205817972158
mask,0.2,portscan,290,Tail,False,web-attack-�-sql-injection,0.6893609166145325,infiltration,0.7296615839004517,0.12,0.9717819396595047,0.1735175118206714
mask,0.2,ftp-patator,18,Benign,False,benign,0.9982870817184448,benign,0.8758737444877625,0.0,0.8276209573589287,0.15781751439235114
mask,0.2,ftp-patator,18,DoS,False,dos-slowloris,0.8447329998016357,dos-slowloris,0.7947505712509155,0.31666666666666665,0.8781718315737375,0.16781749238621438
mask,0.2,ftp-patator,18,DDoS_Scan,False,portscan,0.9928557872772217,portscan,0.9946495890617371,0.24999999999999994,0.8605366885865727,0.1641951519897697
mask,0.2,ftp-patator,18,BruteForce,True,ftp-patator,0.9997393488883972,ftp-patator,0.9984844923019409,0.19444444444444445,0.8901179181458403,0.1696146794669994
mask,0.2,ftp-patator,18,WebBot,False,web-attack-�-brute-force,0.9277614951133728,web-attack-�-brute-force,0.8312923312187195,0.3944444444444445,0.8640123126934459,0.16479532913043443
mask,0.2,ftp-patator,18,Tail,False,web-attack-�-sql-injection,0.9543609619140625,web-attack-�-sql-injection,0.795357882976532,0.15000000000000002,0.9209365869734584,0.175759832634231
mask,0.2,bot,5,Benign,False,benign,0.9559530019760132,benign,0.8772417306900024,0.0,0.7761460135655985,0.13568645236107083
mask,0.2,bot,5,DoS,False,dos-slowloris,0.9711230397224426,dos-slowloris,0.8876500129699707,0.12000000000000002,0.9427966556764339,0.16485273420624266
mask,0.2,bot,5,DDoS_Scan,False,ddos,0.9989496469497681,ddos,0.9988191723823547,0.0,0.9999146147372514,0.1748653904245195
mask,0.2,bot,5,BruteForce,False,ssh-patator,0.9982110857963562,ssh-patator,0.9986642599105835,0.0,0.9998944990277223,0.1748618586339417
mask,0.2,bot,5,WebBot,True,bot,0.9987584352493286,bot,0.9986385107040405,0.0,0.9999958512522202,0.1748796058977009
mask,0.2,bot,5,Tail,False,infiltration,0.9367480278015137,infiltration,0.9420005679130554,0.0,0.9998492294430321,0.17485395847652435
mask,0.3,benign,4032,Benign,True,benign,0.9987408518791199,benign,0.998792827129364,0.0,0.9992464353391453,0.17836931285750382
mask,0.3,benign,4032,DoS,False,dos-slowloris,0.8154396414756775,dos-slowloris,0.7529574632644653,0.46455853174603173,0.8456851806444801,0.1508359222722094
mask,0.3,benign,4032,DDoS_Scan,False,portscan,0.9930504560470581,ddos,0.9868963956832886,0.14208829365079365,0.9269491503400207,0.16494296945837908
mask,0.3,benign,4032,BruteForce,False,ssh-patator,0.9971503019332886,ssh-patator,0.9981452822685242,0.0012648809523809524,0.9990983816330313,0.17833946794592956
mask,0.3,benign,4032,WebBot,False,bot,0.8163335919380188,bot,0.8489648699760437,0.29312996031746036,0.9059582278344334,0.16124086022431958
mask,0.3,benign,4032,Tail,False,web-attack-�-sql-injection,0.7284983992576599,infiltration,0.7158222198486328,0.3810267857142857,0.9330265116967128,0.16627146724165853
mask,0.3,dos-hulk,380,Benign,False,benign,0.999214231967926,benign,0.9092490077018738,0.0,0.7360816194550186,0.13876933854717613
mask,0.3,dos-hulk,380,DoS,True,dos-hulk,0.9999107718467712,dos-hulk,0.8536429405212402,0.2468421052631579,0.8743392695338636,0.16493894614145985
mask,0.3,dos-hulk,380,DDoS_Scan,False,portscan,0.9936627149581909,ddos,0.9855133295059204,0.15552631578947368,0.9182192572071471,0.17295998847594898
mask,0.3,dos-hulk,380,BruteForce,False,ssh-patator,0.9971983432769775,ssh-patator,0.9979718923568726,0.0,0.9998096023319031,0.18883659831074234
mask,0.3,dos-hulk,380,WebBot,False,web-attack-�-brute-force,0.6863042116165161,bot,0.7491663098335266,0.38552631578947366,0.8602760766624055,0.1620729833829141
mask,0.3,dos-hulk,380,Tail,False,web-attack-�-sql-injection,0.8001109957695007,web-attack-�-sql-injection,0.7250031232833862,0.23157894736842105,0.914540963575224,0.17242214514175852
mask,0.3,portscan,290,Benign,False,benign,0.9982419013977051,benign,0.8807674646377563,0.0,0.6907325692746362,0.12807334312497995
mask,0.3,portscan,290,DoS,False,dos-slowloris,0.9486332535743713,dos-slowloris,0.809963583946228,0.38034482758620686,0.8403524882136572,0.1557705986826164
mask,0.3,portscan,290,DDoS_Scan,True,portscan,0.9999917149543762,portscan,0.9579862356185913,0.1093103448275862,0.9487665329058196,0.17589065677831375
mask,0.3,portscan,290,BruteForce,False,ssh-patator,0.9984034895896912,ssh-patator,0.9984957575798035,0.006896551724137931,0.9960154900015611,0.18469002030999188
mask,0.3,portscan,290,WebBot,False,bot,0.913439929485321,bot,0.9242700338363647,0.09068965517241381,0.9592397233628717,0.17771824617778584
mask,0.3,portscan,290,Tail,False,web-attack-�-sql-injection,0.6893609166145325,infiltration,0.7489414215087891,0.18551724137931033,0.9595705368509533,0.1778571349263122
mask,0.3,ftp-patator,18,Benign,False,benign,0.9982870817184448,benign,0.8442455530166626,0.0,0.7338142603194882,0.14875704887830699
mask,0.3,ftp-patator,18,DoS,False,dos-slowloris,0.8447329998016357,dos-slowloris,0.763105034828186,0.4111111111111111,0.8448129792005024,0.17165651971819887
mask,0.3,ftp-patator,18,DDoS_Scan,False,portscan,0.9928557872772217,portscan,0.9955472946166992,0.3333333333333333,0.8220722669604856,0.16673724822773947
mask,0.3,ftp-patator,18,BruteForce,True,ftp-patator,0.9997393488883972,ftp-patator,0.9980141520500183,0.3055555555555556,0.8346036227176853,0.1690165158770134
mask,0.3,ftp-patator,18,WebBot,False,web-attack-�-brute-force,0.9277614951133728,bot,0.8313023447990417,0.5611111111111111,0.8100978243727249,0.16429638817683684
mask,0.3,ftp-patator,18,Tail,False,web-attack-�-sql-injection,0.9543609619140625,web-attack-�-sql-injection,0.734599232673645,0.2111111111111111,0.8851393142265168,0.1795362791219044
mask,0.3,bot,5,Benign,False,benign,0.9559530019760132,benign,0.9164654612541199,0.0,0.7020140602809599,0.1259925432264059
mask,0.3,bot,5,DoS,False,dos-slowloris,0.9711230397224426,dos-slowloris,0.8504528999328613,0.32000000000000006,0.8691463736920377,0.15601419264955757
mask,0.3,bot,5,DDoS_Scan,False,ddos,0.9989496469497681,ddos,0.9984758496284485,0.0,0.9998436366665399,0.17949417301230458
mask,0.3,bot,5,BruteForce,False,ssh-patator,0.9982110857963562,ssh-patator,0.9987305402755737,0.0,0.9998668312314993,0.1794981095585644
mask,0.3,bot,5,WebBot,True,bot,0.9987584352493286,bot,0.9985511898994446,0.0,0.9999919758550195,0.17952063865026535
mask,0.3,bot,5,Tail,False,infiltration,0.9367480278015137,infiltration,0.9440367817878723,0.0,0.9997680657072487,0.1794803429029022
mask,0.5,benign,4032,Benign,True,benign,0.9987408518791199,benign,0.9993910789489746,0.0,0.9992093416163856,0.18538026447657296
mask,0.5,benign,4032,DoS,False,dos-slowloris,0.8154396414756775,dos-goldeneye,0.7373253107070923,0.6607142857142858,0.7738236121015952,0.14336063858733603
mask,0.5,benign,4032,DDoS_Scan,False,portscan,0.9930504560470581,ddos,0.9853965640068054,0.24747023809523813,0.8823381257142616,0.16258729595832871
mask,0.5,benign,4032,BruteForce,False,ssh-patator,0.9971503019332886,ssh-patator,0.9986923336982727,0.0020833333333333333,0.9986202353282349,0.1852613020536973
mask,0.5,benign,4032,WebBot,False,bot,0.8163335919380188,bot,0.884478747844696,0.39712301587301585,0.8634572317206898,0.15922600304974108
mask,0.5,benign,4032,Tail,False,web-attack-�-sql-injection,0.7284983992576599,infiltration,0.7479122281074524,0.5727678571428572,0.8884645828862953,0.16418449587432388
mask,0.5,dos-hulk,380,Benign,False,benign,0.999214231967926,benign,0.9539111852645874,0.0,0.6354829242450252,0.13072645375898384
mask,0.5,dos-hulk,380,DoS,True,dos-hulk,0.9999107718467712,dos-goldeneye,0.7684025764465332,0.6076315789473685,0.7368441653213704,0.15153191497944588
mask,0.5,dos-hulk,380,DDoS_Scan,False,portscan,0.9936627149581909,ddos,0.9816470146179199,0.3013157894736842,0.8570253449864508,0.17522548783379172
mask,0.5,dos-hulk,380,BruteForce,False,ssh-patator,0.9971983432769775,ssh-patator,0.9984945058822632,0.0,0.9996856325336801,0.20588782778864062
mask,0.5,dos-hulk,380,WebBot,False,web-attack-�-brute-force,0.6863042116165161,bot,0.8108676671981812,0.5305263157894736,0.7873141479365036,0.16124104595684977
mask,0.5,dos-hulk,380,Tail,False,web-attack-�-sql-injection,0.8001109957695007,infiltration,0.7247187495231628,0.39842105263157895,0.8552410312066251,0.17538726968228818
mask,0.5,portscan,290,Benign,False,benign,0.9982419013977051,benign,0.9786978960037231,0.0,0.6065177215688957,0.11941785754781208
mask,0.5,portscan,290,DoS,False,dos-slowloris,0.9486332535743713,dos-goldeneye,0.7863914370536804,0.6051724137931035,0.7627708833126398,0.1501006336917437
mask,0.5,portscan,290,DDoS_Scan,True,portscan,0.9999917149543762,portscan,0.9233798980712891,0.3365517241379311,0.8479722550112699,0.1668479680466779
mask,0.5,portscan,290,BruteForce,False,ssh-patator,0.9984034895896912,ssh-patator,0.9987346529960632,0.013103448275862068,0.9933449013192793,0.19548195123965492
mask,0.5,portscan,290,WebBot,False,bot,0.913439929485321,bot,0.9355502128601074,0.1396551724137931,0.9395806641954574,0.18448930159789634
mask,0.5,portscan,290,Tail,False,web-attack-�-sql-injection,0.6893609166145325,infiltration,0.7947920560836792,0.3544827586206896,0.9343615455179324,0.18366228787621508
mask,0.5,ftp-patator,18,Benign,False,benign,0.9982870817184448,benign,0.9416971206665039,0.0,0.6293756719419011,0.14156648297544885
mask,0.5,ftp-patator,18,DoS,False,dos-slowloris,0.8447329998016357,dos-goldeneye,0.7548602819442749,0.6222222222222222,0.7790391894159897,0.17530002925153138
mask,0.5,ftp-patator,18,DDoS_Scan,False,portscan,0.9928557872772217,ddos,0.9968419075012207,0.55,0.734089248166508,0.16496426905493064
mask,0.5,ftp-patator,18,BruteForce,True,ftp-patator,0.9997393488883972,ftp-patator,0.997748076915741,0.47222222222222215,0.7616392452972782,0.17088720628829335
mask,0.5,ftp-patator,18,WebBot,False,web-attack-�-brute-force,0.9277614951133728,bot,0.8285649418830872,0.8055555555555556,0.7346198921682762,0.16499051886758348
