expert,class,rows,mean_gain,frac_positive
1,benign,3000,-0.30234933030711547,0.283
1,bot,3000,-0.013531418920640442,0.0
1,brute_force,3000,1.5939317622043196,1.0
1,ddos,3000,-0.037357485020562846,0.0
1,dos,3000,1.640852837942212,0.9066666666666666
1,infiltration,3000,-0.2130047439446585,0.27266666666666667
1,web_attacks,381,-94.88779201263715,0.2047244094488189
2,benign,3000,-0.8204343731948582,0.21166666666666667
2,bot,3000,-0.001727464354302611,0.0003333333333333333
2,brute_force,3000,5.50735132608633,1.0
2,ddos,3000,-0.008344736710138254,0.0013333333333333333
2,dos,3000,1.7439409223060263,0.9416666666666667
2,infiltration,3000,-0.16281956199681516,0.23466666666666666
2,web_attacks,381,-20.981411281860183,0.36220472440944884
3,benign,3000,-0.3738107132127793,0.24733333333333332
3,bot,3000,-3.7264387245503117e-06,0.0003333333333333333
3,brute_force,3000,0.19880269940089898,0.997
3,ddos,3000,-0.03732566359573449,0.036333333333333336
3,dos,3000,1.1580536643953547,0.946
3,infiltration,3000,-0.10671611141292602,0.23933333333333334
3,web_attacks,381,-61.292482347160146,0.24671916010498687
4,benign,3000,-0.29379891716154544,0.2966666666666667
4,bot,3000,-0.0008214478440579074,0.0003333333333333333
4,brute_force,3000,2.0811702083331003,1.0
4,ddos,3000,-0.03609543362540315,0.0013333333333333333
4,dos,3000,2.5158016640212173,0.9986666666666667
4,infiltration,3000,-0.3526780827005018,0.136
4,web_attacks,381,-8.279884960766195,0.08923884514435695
