method,bucket,rows,accuracy,macro_f1,tail_f1
boostpfn,all,1757021,0.9731881406084504,0.6636079264316435,0.2771773922785939
boostpfn,seen_same_label,0,,,
boostpfn,seen_diff_label,0,,,
boostpfn,unseen,1757021,0.9731881406084504,0.6636079264316435,0.2771773922785939
