method,bucket,cls,support,precision,recall,f1
boostpfn,all,benign,1603707,0.9822273069739309,0.9893197448162289,0.9857607687370651
boostpfn,all,bot,561,0.9388753056234719,0.6844919786096256,0.7917525773195876
boostpfn,all,brute_force,18796,0.999893549073877,0.9994679719089168,0.9996807151979565
boostpfn,all,ddos,102323,0.9977799735650031,0.7598878062605671,0.8627350901525659
boostpfn,all,dos,26199,0.941306554524362,0.9910683613878393,0.9655467340981351
boostpfn,all,infiltration,5297,0.026077763420650768,0.08382103077213517,0.03977959951619406
boostpfn,all,web_attacks,138,0.0,0.0,0.0
boostpfn,unseen,benign,1603707,0.9822273069739309,0.9893197448162289,0.9857607687370651
boostpfn,unseen,bot,561,0.9388753056234719,0.6844919786096256,0.7917525773195876
boostpfn,unseen,brute_force,18796,0.999893549073877,0.9994679719089168,0.9996807151979565
boostpfn,unseen,ddos,102323,0.9977799735650031,0.7598878062605671,0.8627350901525659
boostpfn,unseen,dos,26199,0.941306554524362,0.9910683613878393,0.9655467340981351
boostpfn,unseen,infiltration,5297,0.026077763420650768,0.08382103077213517,0.03977959951619406
boostpfn,unseen,web_attacks,138,0.0,0.0,0.0
