method,class,precision,recall,f1,support
xgboost,backdoor,0.9999015166436872,0.9983775013520823,0.9991389278421532,40678
xgboost,benign,0.4590088143361106,0.9134,0.6109821601771273,100000
xgboost,ddos,0.985107257829972,0.98228,0.9836915974423297,100000
xgboost,dos,0.9947925707342475,0.7041924702644254,0.8246399125142092,40692
xgboost,injection,0.9956639490338605,0.9292524490544293,0.9613125681653446,76356
xgboost,mitm,0.7612456747404844,0.7308970099667774,0.7457627118644068,1204
xgboost,password,0.9636667342544584,0.99806,0.9805618733697173,100000
xgboost,ransomware,0.7248062015503876,0.9408805031446541,0.8188286808976464,795
xgboost,scanning,0.92,0.00046,0.0009195402298850574,100000
xgboost,xss,0.869305927859806,0.99559,0.9281722114232708,100000
xgboost,macro_avg,,,0.7854010183926091,659725
xgboost,weighted_avg,,,0.7572591738258452,659725
xgboost,tail_avg,,,0.7822956963810266,659725
