class,rows,g_ok_f_ok,g_wrong_f_ok_helpful,g_ok_f_wrong_harmful,g_wrong_f_wrong,g_wrong_f_wrong_changed
benign,3502926,3498857,0,0,4069,0
bot,41542,41417,0,0,125,0
brute_force,115040,37676,0,0,77364,0
ddos,264872,222486,0,0,42386,0
dos,60594,38850,0,0,21744,0
infiltration,37631,9863,0,0,27768,0
web_attacks,509,237,0,0,272,0
