round,expert,coverage,regime_tune_rows,marginal,action
0,1,0.3668,11,,dropped(min-support)
0,4,0.5313,4,,dropped(min-support)
0,6,0.4927,0,,dropped(min-support)
0,8,0.2362,18,,dropped(min-support)
0,2,0.6424,2465,8.2482,kept(prune off)
0,3,0.6112,82393,0.0002,kept(prune off)
0,5,0.3598,85,17.2935,kept(prune off)
0,7,0.7142,716,0.2499,kept(prune off)
