cluster,rows,weighted_mass,mean_residual,benign,bot,brute_force,ddos,dos,infiltration,web_attacks
0,15950,0.7278540416021809,54.77564173385119,0,0,0,0,0,15950,0
1,1969480,0.12878022620513274,0.07594687547129053,1740377,20642,57189,131673,19599,0,0
2,126,0.005908441716400555,7561.228401988909,0,0,0,0,0,0,126
3,3323,0.007635043216921767,2.668661320113462,570,0,0,0,0,2753,0
