class,rows,g_ok_f_ok,g_wrong_f_ok_helpful,g_ok_f_wrong_harmful,g_wrong_f_wrong,g_wrong_f_wrong_changed
benign,3502926,3500386,0,0,2540,0
bot,41542,41370,0,0,172,0
brute_force,115040,115020,0,0,20,0
ddos,264872,250562,0,0,14310,0
dos,60594,38861,0,0,21733,0
infiltration,37631,9738,0,0,27893,0
web_attacks,509,224,0,0,285,0
