cluster,rows,weighted_mass,mean_residual,benign,bot,brute_force,ddos,dos,infiltration,web_attacks
0,1952395,0.26987825523160547,0.1193553740194782,1741406,0,57189,131673,19599,2528,0
1,16427,0.5379089271779253,36.007662577925466,0,0,0,0,0,16179,248
2,20651,0.07307814560350075,3.082116473305347,0,20651,0,0,0,0,0
