round,expert,coverage,regime_tune_rows,marginal,action
0,2,0.4598,1,,dropped(min-support)
0,3,0.4927,9,,dropped(min-support)
0,4,0.1337,0,,dropped(min-support)
0,7,0.0868,1,,dropped(min-support)
0,1,0.2515,1139,8.5178,kept(prune off)
0,5,0.0321,88,9.0691,kept(prune off)
0,6,0.0368,82932,0.0011,kept(prune off)
0,8,0.0295,712,5.7024,kept(prune off)
