class,rows,g_ok_f_ok,g_wrong_f_ok_helpful,g_ok_f_wrong_harmful,g_wrong_f_wrong,g_wrong_f_wrong_changed
benign,3502926,3496565,0,0,6361,0
bot,41542,41409,0,0,133,0
brute_force,115040,115020,0,0,20,0
ddos,264872,243972,0,0,20900,0
dos,60594,38844,0,0,21750,0
infiltration,37631,11862,0,0,25769,0
web_attacks,509,224,0,0,285,0
