cluster,rows,weighted_mass,mean_residual,benign,bot,brute_force,ddos,dos,infiltration,web_attacks
0,11656,0.5727219269446892,46.622308140582824,0,0,0,0,1,11655,0
1,120,0.006030338051416121,3599.0100064401445,0,0,0,0,0,0,120
2,1934628,0.017723033140908746,0.00824114743163814,1740923,20642,18633,131673,19618,3139,0
3,3913,0.19234307147461127,46.78340242765546,0,0,0,0,0,3913,0
