class,rows,weight,mean_residual,clipped_rows
benign,1741406,0.1640712234707253,0.006289264012937278,0
bot,20651,13.83544965478187,0.04859790957532671,9
brute_force,57189,4.995965331739391,1.4355318819665148,0
ddos,131673,2.169856585350243,0.0033949085717350272,0
dos,30122,9.485075676665465,3.5300117272756784,0
infiltration,18707,15.273029483559995,39.03348576426805,9859
web_attacks,252,1132.8433452224517,1728.2721988569576,132
