method,class,precision,recall,f1,support
xgboost,benign,0.9927102821359062,0.9920360864031955,0.9923730697612456,3502926
xgboost,bot,0.9989373007438895,0.9956188917240383,0.9972753357606153,41542
xgboost,brute_force,0.8449090227938854,0.999826147426982,0.9158627718743655,115040
xgboost,ddos,0.9992602712841842,0.9995998066990849,0.9994300101541237,264872
xgboost,dos,0.9995118316590016,0.6420107601412681,0.7818318846405065,60594
xgboost,infiltration,0.33601987157466373,0.33791289096755334,0.3369637226064605,37631
xgboost,web_attacks,0.14073849878934624,0.9135559921414538,0.24390243902439024,509
xgboost,macro_avg,,,0.7525198905459582,4023114
xgboost,weighted_avg,,,0.9813042504128375,4023114
xgboost,tail_avg,,,0.5260471657971554,4023114
localpfn_knn,benign,0.99231977811491,0.9956302245608386,0.9939722449668246,3502926
localpfn_knn,bot,0.9977028726182416,0.9932357613981031,0.9954643055320996,41542
localpfn_knn,brute_force,0.5822992451282675,0.9997739916550765,0.7359553617420183,115040
localpfn_knn,ddos,0.9990973304658367,0.7647052161043825,0.8663270630704614,264872
localpfn_knn,dos,0.976568805488297,0.638990659141169,0.7725105245306358,60594
localpfn_knn,infiltration,0.5102880658436214,0.3229252478010151,0.39554072747986,37631
localpfn_knn,web_attacks,0.12925764192139738,0.8722986247544204,0.22515212981744423,509
localpfn_knn,macro_avg,,,0.7121317653056206,4023114
localpfn_knn,weighted_avg,,,0.9691755151086339,4023114
localpfn_knn,tail_avg,,,0.5387190542764679,4023114
