round,gamma,seconds,macro_f1,tail_f1,f1_benign,f1_bot,f1_brute_force,f1_ddos,f1_dos,f1_infiltration,f1_web_attacks
1,1.0,46.52060127258301,0.6924105912211237,0.43193637911881305,0.9860127004319554,0.9907502818557626,0.9158117259253067,0.9850440577450689,0.6641965170890957,0.18406048328146865,0.12099837221920781
