tau_pre,tau_post,delta_macro_f1,delta_tail_f1,delta_benign_fpr,accepted,changed,helpful,harmful,proposal_rate,harmful_fraction,feasible,reason
0.0032831982243806124,0.24450266361236572,0.03444450183878056,0.004714546942749864,0.0,3456,1564,1537,1,0.7525993912915117,0.0006501950585175553,True,
0.0032831982243806124,0.8428281545639038,0.018524768535363778,0.002499597580054247,0.0,773,771,770,0,0.7525993912915117,0.0,False,protected_class_f1
0.017830373719334602,0.0,0.004557456518605174,-0.07788697806954448,-0.0033112582781457123,51507,2579,1941,16,0.4965083704388346,0.008175779253960144,False,"tail_f1,protected_class_f1"
0.017830373719334602,0.010165527928620577,0.005732620201581717,-0.07325257450821587,-0.0033112582781457123,42798,2501,1905,16,0.4965083704388346,0.008328995314940135,False,"tail_f1,protected_class_f1"
0.017830373719334602,0.05387578904628754,0.008623914340755379,-0.06143320395374541,-0.0033112582781457123,29297,1985,1576,16,0.4965083704388346,0.010050251256281407,False,"tail_f1,protected_class_f1"
0.017830373719334602,0.09556343406438828,0.0173082565856415,-0.028231638010944526,-0.0016556291390728006,12400,1439,1328,16,0.4965083704388346,0.011904761904761904,False,"tail_f1,protected_class_f1"
0.017830373719334602,0.17503751814365387,0.021945340336750663,0.0019238892005511987,0.0,3212,1032,989,4,0.4965083704388346,0.004028197381671702,False,protected_class_f1
0.017830373719334602,0.24450266361236572,0.021321763266422544,0.0031297701521276755,0.0,1753,928,917,1,0.4965083704388346,0.0010893246187363835,True,
0.017830373719334602,0.8428281545639038,0.013076463091838741,0.0018715449222542757,0.0,555,555,554,0,0.4965083704388346,0.0,False,protected_class_f1
0.11497028172016144,0.0,-0.0037637995856879547,-0.052479810211547906,-0.0033112582781457123,37971,1555,964,14,0.3158308276004619,0.014314928425357873,False,"tail_f1,protected_class_f1"
0.11497028172016144,0.010165527928620577,-0.002936301353781978,-0.04953622584020967,-0.0033112582781457123,29940,1492,940,14,0.3158308276004619,0.014675052410901468,False,"tail_f1,protected_class_f1"
0.11497028172016144,0.05387578904628754,-0.0016618992908487007,-0.047543413230879406,-0.0033112582781457123,18797,1134,750,14,0.3158308276004619,0.01832460732984293,False,"tail_f1,protected_class_f1"
0.11497028172016144,0.09556343406438828,0.007156810802033675,-0.015595783782080597,-0.0016556291390728006,7011,674,581,14,0.3158308276004619,0.023529411764705882,False,"tail_f1,protected_class_f1"
0.11497028172016144,0.17503751814365387,0.009535594149622462,0.000362524787316576,0.0,1116,438,401,2,0.3158308276004619,0.004962779156327543,False,protected_class_f1
0.11497028172016144,0.24450266361236572,0.009543810564721755,0.0015583102211543798,0.0,552,380,372,1,0.3158308276004619,0.002680965147453083,True,
0.11497028172016144,0.8428281545639038,0.006331939644235951,0.0012456014995335662,0.0,235,235,234,0,0.3158308276004619,0.0,False,protected_class_f1
0.48856885731220245,0.0,-0.0019053370114411328,0.0,0.0,28866,633,214,9,0.17793108163055846,0.04035874439461883,False,protected_class_f1
