tau_pre,tau_post,delta_macro_f1,delta_tail_f1,delta_benign_fpr,accepted,changed,helpful,harmful,proposal_rate,harmful_fraction,feasible,reason
-inf,0.0,0.030672955891596132,-0.18588449228843684,0.004966887417218513,109511,8537,7594,7,1.0,0.0009209314563873174,False,"benign_fpr,tail_f1,protected_class_f1"
-inf,0.012915201485157013,0.030264432680160214,-0.1871687547951264,0.004966887417218513,92662,8501,7563,7,1.0,0.0009247027741083224,False,"benign_fpr,tail_f1,protected_class_f1"
-inf,0.07154186815023422,0.03088444560531911,-0.19038775828066723,0.004966887417218513,61775,8351,7434,6,1.0,0.0008064516129032258,False,"benign_fpr,tail_f1,protected_class_f1"
-inf,0.12071049213409424,0.029966064187986974,-0.19007149203776907,0.0066225165562914245,30888,8193,7306,6,1.0,0.0008205689277899343,False,"benign_fpr,tail_f1,protected_class_f1"
-inf,0.2065528780221939,0.05810554391670364,-0.05255718397621523,0.0033112582781457123,12354,7623,6961,4,1.0,0.000574300071787509,False,"benign_fpr,tail_f1,protected_class_f1"
-inf,0.3834237903356552,0.08139756767694206,0.0,0.0,6178,5676,5490,0,1.0,0.0,False,protected_class_f1
-inf,0.9774962067604065,0.027769083485272406,0.0,0.0,1235,1120,1120,0,1.0,0.0,True,
-1.021437168121338,0.0,0.030672955891596132,-0.18588449228843684,0.004966887417218513,109510,8537,7594,7,0.9999993914459897,0.0009209314563873174,False,"benign_fpr,tail_f1,protected_class_f1"
-1.021437168121338,0.012915201485157013,0.030264432680160214,-0.1871687547951264,0.004966887417218513,92661,8501,7563,7,0.9999993914459897,0.0009247027741083224,False,"benign_fpr,tail_f1,protected_class_f1"
-1.021437168121338,0.07154186815023422,0.03088444560531911,-0.19038775828066723,0.004966887417218513,61774,8351,7434,6,0.9999993914459897,0.0008064516129032258,False,"benign_fpr,tail_f1,protected_class_f1"
-1.021437168121338,0.12071049213409424,0.029966064187986974,-0.19007149203776907,0.0066225165562914245,30887,8193,7306,6,0.9999993914459897,0.0008205689277899343,False,"benign_fpr,tail_f1,protected_class_f1"
-1.021437168121338,0.2065528780221939,0.05810554391670364,-0.05255718397621523,0.0033112582781457123,12354,7623,6961,4,0.9999993914459897,0.000574300071787509,False,"benign_fpr,tail_f1,protected_class_f1"
-1.021437168121338,0.3834237903356552,0.08139756767694206,0.0,0.0,6178,5676,5490,0,0.9999993914459897,0.0,False,protected_class_f1
-1.021437168121338,0.9774962067604065,0.027769083485272406,0.0,0.0,1235,1120,1120,0,0.9999993914459897,0.0,True,
0.0,0.0,0.0388915589005302,-0.14195458534697014,0.0066225165562914245,97997,8527,7588,5,0.8362995359879253,0.0006585012511523771,False,"benign_fpr,tail_f1,protected_class_f1"
0.0,0.012915201485157013,0.03845338645729901,-0.1433871389587753,0.0066225165562914245,82591,8491,7557,5,0.8362995359879253,0.0006612007405448294,False,"benign_fpr,tail_f1,protected_class_f1"
0.0,0.07154186815023422,0.03925331403326526,-0.14721502376788775,0.004966887417218513,55050,8344,7430,4,0.8362995359879253,0.0005380683346785041,False,"benign_fpr,tail_f1,protected_class_f1"
