tau_pre,tau_post,delta_macro_f1,delta_tail_f1,delta_benign_fpr,accepted,changed,helpful,harmful,proposal_rate,harmful_fraction,feasible,reason
-inf,0.0,0.038458911192305045,-0.0773226358574779,0.0066225165562914245,121063,8944,7843,34,1.0,0.004316364098006856,False,"benign_fpr,tail_f1,protected_class_f1"
-inf,8.718768640392227e-07,0.038458911192305045,-0.0773226358574779,0.0066225165562914245,111154,8944,7843,34,1.0,0.004316364098006856,False,"benign_fpr,tail_f1,protected_class_f1"
-inf,1.366737024000031e-06,0.038458911192305045,-0.0773226358574779,0.0066225165562914245,92662,8944,7843,34,1.0,0.004316364098006856,False,"benign_fpr,tail_f1,protected_class_f1"
-inf,2.690685505513102e-06,0.038458911192305045,-0.0773226358574779,0.0066225165562914245,61774,8944,7843,34,1.0,0.004316364098006856,False,"benign_fpr,tail_f1,protected_class_f1"
-inf,1.9667766537168063e-05,0.038458911192305045,-0.0773226358574779,0.0066225165562914245,30885,8944,7843,34,1.0,0.004316364098006856,False,"benign_fpr,tail_f1,protected_class_f1"
-inf,0.0004586445284076035,0.038352013931953866,-0.07785615462546391,0.0066225165562914245,12355,8943,7842,34,1.0,0.004316912138141189,False,"benign_fpr,tail_f1,protected_class_f1"
-inf,0.9411268830299377,0.08815089128197762,0.0009448482371590128,0.0,6178,6175,6169,0,1.0,0.0,True,
-inf,0.9999371767044067,0.030172811668523813,0.0,0.0,1235,1235,1235,0,1.0,0.0,True,
-1.021437168121338,0.0,0.038458911192305045,-0.0773226358574779,0.0066225165562914245,121062,8944,7843,34,0.9999993914459897,0.004316364098006856,False,"benign_fpr,tail_f1,protected_class_f1"
-1.021437168121338,8.718768640392227e-07,0.038458911192305045,-0.0773226358574779,0.0066225165562914245,111153,8944,7843,34,0.9999993914459897,0.004316364098006856,False,"benign_fpr,tail_f1,protected_class_f1"
-1.021437168121338,1.366737024000031e-06,0.038458911192305045,-0.0773226358574779,0.0066225165562914245,92661,8944,7843,34,0.9999993914459897,0.004316364098006856,False,"benign_fpr,tail_f1,protected_class_f1"
-1.021437168121338,2.690685505513102e-06,0.038458911192305045,-0.0773226358574779,0.0066225165562914245,61773,8944,7843,34,0.9999993914459897,0.004316364098006856,False,"benign_fpr,tail_f1,protected_class_f1"
-1.021437168121338,1.9667766537168063e-05,0.038458911192305045,-0.0773226358574779,0.0066225165562914245,30884,8944,7843,34,0.9999993914459897,0.004316364098006856,False,"benign_fpr,tail_f1,protected_class_f1"
-1.021437168121338,0.0004586445284076035,0.038352013931953866,-0.07785615462546391,0.0066225165562914245,12355,8943,7842,34,0.9999993914459897,0.004316912138141189,False,"benign_fpr,tail_f1,protected_class_f1"
