round,gamma,seconds,macro_f1,tail_f1,f1_benign,f1_bot,f1_brute_force,f1_ddos,f1_dos,f1_infiltration,f1_web_attacks
1,1.0,17.77969765663147,0.6961233577208679,0.4497442177830149,0.9882388715243784,0.9891320133610882,0.9155638693757339,0.9812914520608738,0.6385366577360434,0.24633730834752982,0.11376333164042661
