round,n_sampled,n_classes_present,ess_w,n_benign,n_bot,n_brute_force,n_ddos,n_dos,n_infiltration,n_web_attacks,wmass_benign,wmass_bot,wmass_brute_force,wmass_ddos,wmass_dos,wmass_infiltration,wmass_web_attacks
1,504,7,99999.99999999994,375,25,25,25,25,25,4,0.75,0.04848,0.04848,0.04848,0.04848,0.04847,0.0076100000000000004
