expert,active_owned_classes,ood_role,pre_auroc,pre_aupr_id,pre_fpr95,pre_id_retain,pre_ood_detect,post_auroc,post_aupr_id,post_fpr95,post_id_retain,post_ood_detect,auroc_delta,fpr95_delta,ood_detect_delta
brute_force,brute_force,non_owned_known_attack,0.34650746053060916,0.6919125877623844,0.9682487889360207,0.99994,0.031751211063979316,0.999999999247007,0.9999999993999938,0.0,0.99821,1.0,0.6534925387163979,-0.9682487889360207,0.9682487889360207
brute_force,brute_force,unseen,0.704260195243907,0.6368185287254415,0.4979389018269674,0.99994,0.5020610981730326,0.9555753584816371,0.8823246354713443,0.13144949375443665,0.99821,0.8685505062455633,0.25131516323773007,-0.3664894080725307,0.3664894080725307
brute_force,brute_force,target_non_owned_validation,0.3439264061774414,0.6937425275544062,0.9728528935577394,0.99994,0.027147106442260628,1.0,1.0000000000000002,0.0,0.99821,1.0,0.6560735938225586,-0.9728528935577394,0.9728528935577394
brute_force,brute_force,external_aux_validation,0.41561651186644505,0.6682356565590777,0.806387719732607,0.99994,0.1936122802673929,1.0,1.0000000000000002,0.0,0.99821,1.0,0.584383488133555,-0.806387719732607,0.806387719732607
brute_force,brute_force,benign_diagnostic,0.3392764593,0.5870684808635129,0.96041,0.99994,0.03959,0.9999999994000001,0.999999999399994,0.0,0.99821,1.0,0.6607235401,-0.96041,0.96041
brute_force,brute_force,pooled_attack_out,0.5856197425668813,0.5165771864844719,0.653906341041136,0.99994,0.34609365895886396,0.9703077671511096,0.8823246350841446,0.08785729744127586,0.99821,0.9121427025587241,0.38468802458422824,-0.5660490435998601,0.5660490435998602
brute_force,brute_force,unseen::ddos,0.846516576,0.8750466000875728,0.2282,0.99994,0.7718,1.0,1.0,0.0,0.99821,1.0,0.15348342400000003,-0.2282,0.22819999999999996
brute_force,brute_force,unseen::dos,0.4694904478166154,0.6910836648224303,0.9430966762385715,0.99994,0.05690332376142852,0.8822601102419382,0.8823246354713445,0.3483843284813678,0.99821,0.6516156715186322,0.41276966242532276,-0.5947123477572037,0.5947123477572037
tail,"bot,infiltration,web_attacks",non_owned_known_attack,0.9928383558394618,0.995242638586936,0.0,0.9562636480008032,1.0,0.9989990557465929,0.9994311944240248,0.0,0.9659270600637534,1.0,0.006160699907131084,0.0,0.0
tail,"bot,infiltration,web_attacks",unseen,0.9403391084718238,0.931477322792948,0.3217430290048196,0.9562636480008032,0.6782569709951803,0.9056494823595898,0.8819375027981706,0.388594841650373,0.9659270600637534,0.611405158349627,-0.03468962611223403,0.0668518126455534,-0.06685181264555329
tail,"bot,infiltration,web_attacks",target_non_owned_validation,0.992854901985392,0.9968923318769968,0.0,0.9562636480008032,1.0,0.9990002439697798,0.9996094888996189,0.0,0.9659270600637534,1.0,0.006145341984387875,0.0,0.0
tail,"bot,infiltration,web_attacks",external_aux_validation,0.9370774031839562,0.9624789983757014,0.24555935832966866,0.9562636480008032,0.7544406416703313,0.9967400036951436,0.9979321313354852,0.00774363778895241,0.9659270600637534,0.9922563622110476,0.059662600511187436,-0.23781572054071626,0.2378157205407163
tail,"bot,infiltration,web_attacks",benign_diagnostic,0.7925253177631084,0.8189125239812616,0.67617,0.9562636480008032,0.32383,0.7808847961898546,0.8157051313936539,0.73467,0.9659270600637534,0.26533,-0.011640521573253793,0.058499999999999996,-0.058499999999999996
tail,"bot,infiltration,web_attacks",pooled_attack_out,0.9604851008460296,0.9305853629103316,0.19827778076241204,0.9562636480008032,0.801722219237588,0.9414713252980316,0.8818193932722179,0.239475966445889,0.9659270600637534,0.760524033554111,-0.01901377554799799,0.04119818568347697,-0.041198185683476996
tail,"bot,infiltration,web_attacks",unseen::ddos,0.9224560847493788,0.9398931779107401,0.45144,0.9562636480008032,0.54856,0.8560674140332822,0.884808370525573,0.59267,0.9659270600637534,0.40733,-0.06638867071609655,0.14123000000000002,-0.14123000000000002
tail,"bot,infiltration,web_attacks",unseen::dos,0.9698519706734358,0.9805483324766562,0.10770043238604482,0.9562636480008032,0.8922995676139551,0.9874761786105513,0.9909546231304662,0.05180380895798264,0.9659270600637534,0.9481961910420174,0.0176242079371155,-0.05589662342806218,0.05589662342806223
