tau_pre,tau_post,proposal_rate,accepted,helpful,harmful,harm_frac,benign_fpr_added,net_gain,feasible,target_unit
1.337332124245116e-14,0.0,1.0,6603,8,8,0.5,-0.000251,-706.4,False,normgain
1.337332124245116e-14,0.25,1.0,16,8,8,0.5,-0.000251,-181.2,False,normgain
1.337332124245116e-14,0.5,1.0,16,8,8,0.5,-0.000251,-181.2,False,normgain
1.337332124245116e-14,1.0,1.0,8,4,4,0.5,-0.000125,-92.2,False,normgain
1.337332124245116e-14,2.0,1.0,0,0,0,0.0,0.0,0.0,False,normgain
1.337332124245116e-14,4.0,1.0,0,0,0,0.0,0.0,0.0,False,normgain
1.337332124245116e-14,8.0,1.0,0,0,0,0.0,0.0,0.0,False,normgain
2.59963968574084e-07,0.0,0.7,6273,7,8,0.5333,-0.000219,-646.9,False,normgain
2.59963968574084e-07,0.25,0.7,15,7,8,0.5333,-0.000219,-181.9,False,normgain
2.59963968574084e-07,0.5,0.7,15,7,8,0.5333,-0.000219,-181.9,False,normgain
2.59963968574084e-07,1.0,0.7,7,3,4,0.5714,-9.4e-05,-92.9,False,normgain
2.59963968574084e-07,2.0,0.7,0,0,0,0.0,0.0,0.0,False,normgain
2.59963968574084e-07,4.0,0.7,0,0,0,0.0,0.0,0.0,False,normgain
2.59963968574084e-07,8.0,0.7,0,0,0,0.0,0.0,0.0,False,normgain
4.943189537698345e-07,0.0,0.5,6160,5,4,0.4444,-0.000157,-554.7,False,normgain
4.943189537698345e-07,0.25,0.5,9,5,4,0.4444,-0.000157,-90.2,False,normgain
4.943189537698345e-07,0.5,0.5,9,5,4,0.4444,-0.000157,-90.2,False,normgain
4.943189537698345e-07,1.0,0.5,4,2,2,0.5,-6.3e-05,-46.1,False,normgain
4.943189537698345e-07,2.0,0.5,0,0,0,0.0,0.0,0.0,False,normgain
4.943189537698345e-07,4.0,0.5,0,0,0,0.0,0.0,0.0,False,normgain
4.943189537698345e-07,8.0,0.5,0,0,0,0.0,0.0,0.0,False,normgain
1.0029748409579042e-06,0.0,0.4,6108,3,0,0.0,-9.4e-05,-442.3,False,normgain
1.0029748409579042e-06,0.25,0.4,3,3,0,0.0,-9.4e-05,2.0,False,normgain
1.0029748409579042e-06,0.5,0.4,3,3,0,0.0,-9.4e-05,2.0,False,normgain
