class,rows,g_ok_f_ok,g_wrong_f_ok_helpful,g_ok_f_wrong_harmful,g_wrong_f_wrong,g_wrong_f_wrong_changed
benign,3502926,3492043,0,0,10883,0
bot,41542,41417,0,0,125,0
brute_force,115040,115020,0,0,20,0
ddos,264872,237880,0,0,26992,0
dos,60594,38846,0,0,21748,0
infiltration,37631,12141,0,0,25490,0
web_attacks,509,473,0,0,36,0
