class,rows,weight,mean_residual,clipped_rows
benign,1741406,0.1640712234707253,0.011160622411296438,0
bot,20651,13.83544965478187,0.037696517609138745,8
brute_force,57189,4.995965331739391,1.5333712199188936,0
ddos,131673,2.169856585350243,0.005053584206103536,0
dos,30122,9.485075676665465,3.380062705853374,1
infiltration,18707,15.273029483559995,31.595184908490488,9887
web_attacks,252,1132.8433452224517,262.8822390364292,104
