expert,class,rows,mean_gain,frac_positive
1,benign,100000,-0.13047374450578228,0.0098
1,bot,31156,0.00018005849649482014,0.7961548337398896
1,brute_force,86279,-0.2534105579531694,0.015276023134250513
1,ddos,100000,0.001409856249785392,0.02848
1,dos,45446,-0.44800846434556346,0.39834088808696033
1,infiltration,28224,16.5222923477059,0.5950963718820862
1,web_attacks,381,181.92548152714772,0.6482939632545932
2,benign,100000,-0.06347946711479541,0.01141
2,bot,31156,0.00023101443627238864,0.8120747207600462
2,brute_force,86279,0.04237896648784728,0.9298902398034284
2,ddos,100000,0.004731351696995826,0.07239
2,dos,45446,-0.05478473869478615,0.4866654931127052
2,infiltration,28224,15.07947158055232,0.9423185941043084
2,web_attacks,381,264.6716289375476,0.7480314960629921
3,benign,100000,0.0033012072326957173,0.51118
3,bot,31156,-1.2520600120411227,0.0
3,brute_force,86279,-11.212204246466264,0.0
3,ddos,100000,-0.4709864825939858,1e-05
3,dos,45446,-16.188698112354377,0.00013202482066628526
3,infiltration,28224,-11.284910583016664,0.06448412698412699
3,web_attacks,381,-433.43192556584216,0.2073490813648294
4,benign,100000,-0.1618734194870117,0.00143
4,bot,31156,-0.004535039171363936,0.000866606753113365
4,brute_force,86279,0.09667073041783315,0.6734894933877305
4,ddos,100000,0.0031093774797612246,0.00993
4,dos,45446,-0.20976564983270465,0.10834836949346477
4,infiltration,28224,15.814248507885887,0.5851048752834467
4,web_attacks,381,212.20743231994038,0.6640419947506562
