tau_pre,tau_post,proposal_rate,accepted,helpful,harmful,harm_frac,benign_fpr_added,net_gain,feasible,target_unit
2.1245961434601668e-08,0.0,1.0,34215,5701,32,0.0056,0.000972,107430.3,False,normgain
2.1245961434601668e-08,0.25,1.0,6475,5270,27,0.0051,0.000847,94292.7,False,normgain
2.1245961434601668e-08,0.5,1.0,5238,4752,24,0.005,0.000752,88368.8,False,normgain
2.1245961434601668e-08,1.0,1.0,177,128,10,0.0725,0.000314,26594.8,False,normgain
2.1245961434601668e-08,2.0,1.0,0,0,0,0.0,0.0,0.0,False,normgain
2.1245961434601668e-08,4.0,1.0,0,0,0,0.0,0.0,0.0,False,normgain
2.1245961434601668e-08,8.0,1.0,0,0,0,0.0,0.0,0.0,False,normgain
0.009107346925884484,0.0,0.7,23576,5701,31,0.0054,0.000941,107017.9,False,normgain
0.009107346925884484,0.25,0.7,6474,5270,26,0.0049,0.000815,94292.9,False,normgain
0.009107346925884484,0.5,0.7,5237,4752,23,0.0048,0.000721,88368.9,False,normgain
0.009107346925884484,1.0,0.7,177,128,10,0.0725,0.000314,26594.8,False,normgain
0.009107346925884484,2.0,0.7,0,0,0,0.0,0.0,0.0,False,normgain
0.009107346925884484,4.0,0.7,0,0,0,0.0,0.0,0.0,False,normgain
0.009107346925884484,8.0,0.7,0,0,0,0.0,0.0,0.0,False,normgain
0.42893341183662415,0.0,0.5,18898,5456,29,0.0053,0.000909,99330.1,False,normgain
0.42893341183662415,0.25,0.5,6429,5238,24,0.0046,0.000752,90569.6,False,normgain
0.42893341183662415,0.5,0.5,5207,4728,22,0.0046,0.00069,88067.6,False,normgain
0.42893341183662415,1.0,0.5,177,128,10,0.0725,0.000314,26594.8,False,normgain
0.42893341183662415,2.0,0.5,0,0,0,0.0,0.0,0.0,False,normgain
0.42893341183662415,4.0,0.5,0,0,0,0.0,0.0,0.0,False,normgain
0.42893341183662415,8.0,0.5,0,0,0,0.0,0.0,0.0,False,normgain
0.7867857933044433,0.0,0.4,17481,4855,25,0.0051,0.000784,77448.4,False,normgain
0.7867857933044433,0.25,0.4,5912,4778,21,0.0044,0.000658,76399.0,False,normgain
0.7867857933044433,0.5,0.4,4736,4285,20,0.0046,0.000627,74058.0,False,normgain
0.7867857933044433,1.0,0.4,175,127,9,0.0662,0.000282,26590.0,False,normgain
0.7867857933044433,2.0,0.4,0,0,0,0.0,0.0,0.0,False,normgain
0.7867857933044433,4.0,0.4,0,0,0,0.0,0.0,0.0,False,normgain
0.7867857933044433,8.0,0.4,0,0,0,0.0,0.0,0.0,False,normgain
0.8494499325752259,0.0,0.35,16792,4637,22,0.0047,0.00069,72839.7,False,normgain
0.8494499325752259,0.25,0.35,5635,4564,18,0.0039,0.000564,71887.7,False,normgain
0.8494499325752259,0.5,0.35,4492,4082,17,0.0041,0.000533,69645.3,False,normgain
0.8494499325752259,1.0,0.35,165,117,9,0.0714,0.000282,22970.4,False,normgain
0.8494499325752259,2.0,0.35,0,0,0,0.0,0.0,0.0,False,normgain
0.8494499325752259,4.0,0.35,0,0,0,0.0,0.0,0.0,False,normgain
0.8494499325752259,8.0,0.35,0,0,0,0.0,0.0,0.0,False,normgain
0.883501410484314,0.0,0.3,16065,4500,18,0.004,0.000564,63986.7,False,normgain
0.883501410484314,0.25,0.3,5369,4428,15,0.0034,0.00047,63080.2,True,normgain
0.883501410484314,0.5,0.3,4328,3973,14,0.0035,0.000439,61045.6,True,normgain
0.883501410484314,1.0,0.3,158,112,7,0.0588,0.000219,22954.1,False,normgain
0.883501410484314,2.0,0.3,0,0,0,0.0,0.0,0.0,False,normgain
0.883501410484314,4.0,0.3,0,0,0,0.0,0.0,0.0,False,normgain
0.883501410484314,8.0,0.3,0,0,0,0.0,0.0,0.0,False,normgain
0.9117718189954758,0.0,0.25,15132,4327,15,0.0035,0.00047,59907.9,True,normgain
0.9117718189954758,0.25,0.25,5027,4262,12,0.0028,0.000376,59079.6,True,normgain
0.9117718189954758,0.5,0.25,4087,3831,11,0.0029,0.000345,57244.0,True,normgain
0.9117718189954758,1.0,0.25,131,90,6,0.0625,0.000188,19833.2,False,normgain
0.9117718189954758,2.0,0.25,0,0,0,0.0,0.0,0.0,False,normgain
0.9117718189954758,4.0,0.25,0,0,0,0.0,0.0,0.0,False,normgain
0.9117718189954758,8.0,0.25,0,0,0,0.0,0.0,0.0,False,normgain
0.9348458170890808,0.0,0.2,13433,4080,12,0.0029,0.000376,57229.4,True,normgain
0.9348458170890808,0.25,0.2,4665,4025,9,0.0022,0.000282,56523.3,True,normgain
0.9348458170890808,0.5,0.2,3818,3640,8,0.0022,0.000251,55049.6,True,normgain
0.9348458170890808,1.0,0.2,109,72,4,0.0526,0.000125,18611.2,False,normgain
0.9348458170890808,2.0,0.2,0,0,0,0.0,0.0,0.0,False,normgain
0.9348458170890808,4.0,0.2,0,0,0,0.0,0.0,0.0,False,normgain
0.9348458170890808,8.0,0.2,0,0,0,0.0,0.0,0.0,False,normgain
0.952090573310852,0.0,0.15,10955,3783,11,0.0029,0.000345,48790.7,True,normgain
0.952090573310852,0.25,0.15,4337,3739,8,0.0021,0.000251,48202.1,True,normgain
0.952090573310852,0.5,0.15,3547,3387,7,0.0021,0.000219,46976.6,True,normgain
0.952090573310852,1.0,0.15,96,59,4,0.0635,0.000125,16846.6,False,normgain
0.952090573310852,2.0,0.15,0,0,0,0.0,0.0,0.0,False,normgain
0.952090573310852,4.0,0.15,0,0,0,0.0,0.0,0.0,False,normgain
0.952090573310852,8.0,0.15,0,0,0,0.0,0.0,0.0,False,normgain
0.9650890290737152,0.0,0.1,7774,3587,8,0.0022,0.000251,39085.0,True,normgain
0.9650890290737152,0.25,0.1,4040,3553,7,0.002,0.000219,38629.1,True,normgain
0.9650890290737152,0.5,0.1,3358,3223,6,0.0019,0.000188,37628.1,True,normgain
0.9650890290737152,1.0,0.1,81,46,4,0.08,0.000125,11052.2,False,normgain
0.9650890290737152,2.0,0.1,0,0,0,0.0,0.0,0.0,False,normgain
0.9650890290737152,4.0,0.1,0,0,0,0.0,0.0,0.0,False,normgain
0.9650890290737152,8.0,0.1,0,0,0,0.0,0.0,0.0,False,normgain
0.98042893409729,0.0,0.05,3406,1627,3,0.0018,9.4e-05,12817.9,True,normgain
0.98042893409729,0.25,0.05,1780,1627,3,0.0018,9.4e-05,12592.4,True,normgain
0.98042893409729,0.5,0.05,1673,1619,2,0.0012,6.3e-05,12419.6,True,normgain
0.98042893409729,1.0,0.05,27,14,2,0.125,6.3e-05,1878.4,False,normgain
0.98042893409729,2.0,0.05,0,0,0,0.0,0.0,0.0,False,normgain
0.98042893409729,4.0,0.05,0,0,0,0.0,0.0,0.0,False,normgain
0.98042893409729,8.0,0.05,0,0,0,0.0,0.0,0.0,False,normgain
