model,class,window,validation_FPR_target,threshold,positives,negatives,TP,FP,recall,FPR
global_raw,dos,time_quartile_1,0.001,0.002293236553668976,39483,721134,39483,11378,1.0,0.015777927541899286
global_raw,dos,time_quartile_2,0.001,0.002293236553668976,0,760619,0,293,,0.0003852125702881469
global_raw,dos,time_quartile_3,0.001,0.002293236553668976,0,760618,0,679,,0.0008926951505223384
global_raw,dos,time_quartile_4,0.001,0.002293236553668976,0,760619,0,3409,,0.004481875945775743
global_raw,dos,full_test,0.01,0.0008163977763615549,39483,3002990,39483,49104,1.0,0.016351702802873135
global_raw,dos,time_quartile_1,0.01,0.0008163977763615549,39483,721134,39483,43992,1.0,0.06100391882784614
global_raw,dos,time_quartile_2,0.01,0.0008163977763615549,0,760619,0,541,,0.00071126280042965
global_raw,dos,time_quartile_3,0.01,0.0008163977763615549,0,760618,0,924,,0.0012148016481334915
global_raw,dos,time_quartile_4,0.01,0.0008163977763615549,0,760619,0,3647,,0.004794778989217992
global_raw,infiltration,full_test,0.001,0.9971290826797485,8742,3033731,809,37,0.09254175245939145,1.2196203288953437e-05
global_raw,infiltration,time_quartile_1,0.001,0.9971290826797485,0,760617,0,32,,4.207110806095578e-05
global_raw,infiltration,time_quartile_2,0.001,0.9971290826797485,8028,752591,809,5,0.10077229696063776,6.6437148464438185e-06
global_raw,infiltration,time_quartile_3,0.001,0.9971290826797485,714,759904,0,0,0.0,0.0
global_raw,infiltration,time_quartile_4,0.001,0.9971290826797485,0,760619,0,0,,0.0
global_raw,infiltration,full_test,0.01,0.40808209776878357,8742,3033731,2890,15395,0.3305879661404713,0.005074609449552383
global_raw,infiltration,time_quartile_1,0.01,0.40808209776878357,0,760617,0,2170,,0.0028529470153835636
global_raw,infiltration,time_quartile_2,0.01,0.40808209776878357,8028,752591,2806,4504,0.3495266567015446,0.005984658333676592
global_raw,infiltration,time_quartile_3,0.01,0.40808209776878357,714,759904,84,5005,0.11764705882352941,0.006586358276834969
global_raw,infiltration,time_quartile_4,0.01,0.40808209776878357,0,760619,0,3716,,0.004885494577442846
global_raw,web_attacks,full_test,0.001,0.5543237924575806,127,3042346,108,325,0.8503937007874016,0.00010682545640765383
global_raw,web_attacks,time_quartile_1,0.001,0.5543237924575806,127,760490,108,99,0.8503937007874016,0.00013017922655130245
global_raw,web_attacks,time_quartile_2,0.001,0.5543237924575806,0,760619,0,174,,0.00022876104856702238
global_raw,web_attacks,time_quartile_3,0.001,0.5543237924575806,0,760618,0,25,,3.2868009960321736e-05
global_raw,web_attacks,time_quartile_4,0.001,0.5543237924575806,0,760619,0,27,,3.549740408798623e-05
global_raw,web_attacks,full_test,0.01,0.012953778728842735,127,3042346,126,34880,0.9921259842519685,0.011464836675381432
global_raw,web_attacks,time_quartile_1,0.01,0.012953778728842735,127,760490,126,23866,0.9921259842519685,0.031382398190640245
global_raw,web_attacks,time_quartile_2,0.01,0.012953778728842735,0,760619,0,3020,,0.003970450383174756
global_raw,web_attacks,time_quartile_3,0.01,0.012953778728842735,0,760618,0,2677,,0.003519506506551252
global_raw,web_attacks,time_quartile_4,0.01,0.012953778728842735,0,760619,0,5317,,0.006990359167993437
global_calibrated,benign,full_test,0.001,0.9610521793365479,2652203,390270,1514191,323,0.5709182140281117,0.0008276321520998283
global_calibrated,benign,time_quartile_1,0.001,0.9610521793365479,420631,339986,226617,1,0.5387548706586057,2.9412975828416463e-06
global_calibrated,benign,time_quartile_2,0.001,0.9610521793365479,752591,8028,435444,322,0.5785931535189764,0.0401096163428002
global_calibrated,benign,time_quartile_3,0.001,0.9610521793365479,759904,714,424973,0,0.5592456415547227,0.0
global_calibrated,benign,time_quartile_4,0.001,0.9610521793365479,719077,41542,427157,0,0.5940351311472902,0.0
global_calibrated,benign,full_test,0.01,0.8100365996360779,2652203,390270,2357130,2910,0.888744187379322,0.007456376354831271
global_calibrated,benign,time_quartile_1,0.01,0.8100365996360779,420631,339986,378027,1,0.8987140748066595,2.9412975828416463e-06
global_calibrated,benign,time_quartile_2,0.01,0.8100365996360779,752591,8028,668725,2715,0.8885636421376285,0.3381913303437967
global_calibrated,benign,time_quartile_3,0.01,0.8100365996360779,759904,714,674338,194,0.8873989346022656,0.27170868347338933
global_calibrated,benign,time_quartile_4,0.01,0.8100365996360779,719077,41542,636040,0,0.8845227979757383,0.0
global_calibrated,bot,full_test,0.001,0.02437746152281761,41542,3000931,41542,9797,1.0,0.003264653535852707
global_calibrated,bot,time_quartile_1,0.001,0.02437746152281761,0,760617,0,9328,,0.012263727999768608
global_calibrated,bot,time_quartile_2,0.001,0.02437746152281761,0,760619,0,150,,0.0001972078004888124
global_calibrated,bot,time_quartile_3,0.001,0.02437746152281761,0,760618,0,75,,9.860402988096522e-05
global_calibrated,bot,time_quartile_4,0.001,0.02437746152281761,41542,719077,41542,244,1.0,0.0003393238832558961
global_calibrated,bot,full_test,0.01,0.016897976398468018,41542,3000931,41542,39944,1.0,0.013310535963672607
global_calibrated,bot,time_quartile_1,0.01,0.016897976398468018,0,760617,0,39289,,0.05165411764396536
global_calibrated,bot,time_quartile_2,0.01,0.016897976398468018,0,760619,0,207,,0.0002721467646745611
global_calibrated,bot,time_quartile_3,0.01,0.016897976398468018,0,760618,0,103,,0.00013541620103652555
global_calibrated,bot,time_quartile_4,0.01,0.016897976398468018,41542,719077,41542,345,1.0,0.0004797817201773941
global_calibrated,brute_force,full_test,0.001,0.0011335788294672966,37696,3004777,37696,4778,1.0,0.00159013464227129
global_calibrated,brute_force,time_quartile_1,0.001,0.0011335788294672966,37696,722921,37696,495,1.0,0.0006847221203976645
global_calibrated,brute_force,time_quartile_2,0.001,0.0011335788294672966,0,760619,0,372,,0.0004890753452122548
global_calibrated,brute_force,time_quartile_3,0.001,0.0011335788294672966,0,760618,0,486,,0.0006389541136286546
global_calibrated,brute_force,time_quartile_4,0.001,0.0011335788294672966,0,760619,0,3425,,0.00450291144449455
global_calibrated,brute_force,full_test,0.01,0.000458558090031147,37696,3004777,37696,35656,1.0,0.011866438008544394
global_calibrated,brute_force,time_quartile_1,0.01,0.000458558090031147,37696,722921,37696,30350,1.0,0.04198245728094771
global_calibrated,brute_force,time_quartile_2,0.01,0.000458558090031147,0,760619,0,710,,0.0009334502556470454
global_calibrated,brute_force,time_quartile_3,0.01,0.000458558090031147,0,760618,0,820,,0.001078070726698553
global_calibrated,brute_force,time_quartile_4,0.01,0.000458558090031147,0,760619,0,3776,,0.0049643776976383705
global_calibrated,ddos,full_test,0.001,0.0034102844074368477,262680,2779793,262680,4739,1.0,0.0017048031993749176
global_calibrated,ddos,time_quartile_1,0.001,0.0034102844074368477,262680,497937,262680,646,1.0,0.0012973528779745228
global_calibrated,ddos,time_quartile_2,0.001,0.0034102844074368477,0,760619,0,408,,0.0005364052173295697
global_calibrated,ddos,time_quartile_3,0.001,0.0034102844074368477,0,760618,0,329,,0.0004325430110778341
global_calibrated,ddos,time_quartile_4,0.001,0.0034102844074368477,0,760619,0,3356,,0.0044121958562696965
global_calibrated,ddos,full_test,0.01,0.0008907892624847591,262680,2779793,262680,46020,1.0,0.01655518954109173
global_calibrated,ddos,time_quartile_1,0.01,0.0008907892624847591,262680,497937,262680,2348,1.0,0.00471545597133774
global_calibrated,ddos,time_quartile_2,0.01,0.0008907892624847591,0,760619,0,851,,0.0011188255881065291
global_calibrated,ddos,time_quartile_3,0.01,0.0008907892624847591,0,760618,0,1176,,0.0015461111885335347
global_calibrated,ddos,time_quartile_4,0.01,0.0008907892624847591,0,760619,0,41645,,0.05475145900904395
global_calibrated,dos,full_test,0.001,0.0069112651981413364,39483,3002990,39483,15540,1.0,0.0051748424070676225
global_calibrated,dos,time_quartile_1,0.001,0.0069112651981413364,39483,721134,39483,11089,1.0,0.015377169846380838
global_calibrated,dos,time_quartile_2,0.001,0.0069112651981413364,0,760619,0,349,,0.0004588368158039702
global_calibrated,dos,time_quartile_3,0.001,0.0069112651981413364,0,760618,0,703,,0.0009242484400842473
global_calibrated,dos,time_quartile_4,0.001,0.0069112651981413364,0,760619,0,3399,,0.004468728759076489
global_calibrated,dos,full_test,0.01,0.003168319119140506,39483,3002990,39483,49547,1.0,0.016499222441633172
global_calibrated,dos,time_quartile_1,0.01,0.003168319119140506,39483,721134,39483,44465,1.0,0.061659830211860764
global_calibrated,dos,time_quartile_2,0.01,0.003168319119140506,0,760619,0,528,,0.0006941714577206197
global_calibrated,dos,time_quartile_3,0.01,0.003168319119140506,0,760618,0,923,,0.0012134869277350786
global_calibrated,dos,time_quartile_4,0.01,0.003168319119140506,0,760619,0,3631,,0.004773743490499185
global_calibrated,infiltration,full_test,0.001,0.9903431534767151,8742,3033731,790,36,0.09036833676504233,1.1866576173035777e-05
global_calibrated,infiltration,time_quartile_1,0.001,0.9903431534767151,0,760617,0,31,,4.0756385934050906e-05
global_calibrated,infiltration,time_quartile_2,0.001,0.9903431534767151,8028,752591,790,5,0.09840558046836073,6.6437148464438185e-06
global_calibrated,infiltration,time_quartile_3,0.001,0.9903431534767151,714,759904,0,0,0.0,0.0
global_calibrated,infiltration,time_quartile_4,0.001,0.9903431534767151,0,760619,0,0,,0.0
global_calibrated,infiltration,full_test,0.01,0.4258761703968048,8742,3033731,2890,15367,0.3305879661404713,0.005065379890306689
global_calibrated,infiltration,time_quartile_1,0.01,0.4258761703968048,0,760617,0,2165,,0.002846373404749039
global_calibrated,infiltration,time_quartile_2,0.01,0.4258761703968048,8028,752591,2806,4503,0.3495266567015446,0.005983329590707303
global_calibrated,infiltration,time_quartile_3,0.01,0.4258761703968048,714,759904,84,4999,0.11764705882352941,0.006578462542636965
global_calibrated,infiltration,time_quartile_4,0.01,0.4258761703968048,0,760619,0,3700,,0.004864459078724039
global_calibrated,web_attacks,full_test,0.001,0.5098934769630432,127,3042346,108,327,0.8503937007874016,0.00010748284383170094
global_calibrated,web_attacks,time_quartile_1,0.001,0.5098934769630432,127,760490,108,101,0.8503937007874016,0.00013280910991597523
global_calibrated,web_attacks,time_quartile_2,0.001,0.5098934769630432,0,760619,0,174,,0.00022876104856702238
global_calibrated,web_attacks,time_quartile_3,0.001,0.5098934769630432,0,760618,0,25,,3.2868009960321736e-05
global_calibrated,web_attacks,time_quartile_4,0.001,0.5098934769630432,0,760619,0,27,,3.549740408798623e-05
global_calibrated,web_attacks,full_test,0.01,0.028346169739961624,127,3042346,126,34918,0.9921259842519685,0.011477327036438327
global_calibrated,web_attacks,time_quartile_1,0.01,0.028346169739961624,127,760490,126,23749,0.9921259842519685,0.031228550013806887
global_calibrated,web_attacks,time_quartile_2,0.01,0.028346169739961624,0,760619,0,3083,,0.004053277659380058
global_calibrated,web_attacks,time_quartile_3,0.01,0.028346169739961624,0,760618,0,2734,,0.003594445569260785
global_calibrated,web_attacks,time_quartile_4,0.01,0.028346169739961624,0,760619,0,5352,,0.007036374321440827
designed_e1_raw,benign,full_test,0.001,0.9932770133018494,2652203,390270,1010369,348,0.3809546252681262,0.0008916903682066262
designed_e1_raw,benign,time_quartile_1,0.001,0.9932770133018494,420631,339986,145425,0,0.34573058096050935,0.0
designed_e1_raw,benign,time_quartile_2,0.001,0.9932770133018494,752591,8028,289170,348,0.3842326044292318,0.043348281016442454
designed_e1_raw,benign,time_quartile_3,0.001,0.9932770133018494,759904,714,283012,0,0.37243125447424935,0.0
designed_e1_raw,benign,time_quartile_4,0.001,0.9932770133018494,719077,41542,292762,0,0.40713581438427315,0.0
designed_e1_raw,benign,full_test,0.01,0.9841746091842651,2652203,390270,2124881,2904,0.8011758526779436,0.007441002382965639
designed_e1_raw,benign,time_quartile_1,0.01,0.9841746091842651,420631,339986,336577,3,0.8001716468828973,8.82389274852494e-06
designed_e1_raw,benign,time_quartile_2,0.01,0.9841746091842651,752591,8028,602751,2785,0.8009011534817716,0.34691081215744896
designed_e1_raw,benign,time_quartile_3,0.01,0.9841746091842651,759904,714,604453,116,0.7954333705310145,0.16246498599439776
designed_e1_raw,benign,time_quartile_4,0.01,0.9841746091842651,719077,41542,581100,0,0.8081192973770542,0.0
designed_e1_raw,bot,full_test,0.001,0.02964714542031288,41542,3000931,41422,2829,0.9971113571806846,0.0009427074464557832
designed_e1_raw,bot,time_quartile_1,0.001,0.02964714542031288,0,760617,0,1535,,0.0020180984647989726
designed_e1_raw,bot,time_quartile_2,0.001,0.02964714542031288,0,760619,0,438,,0.0005758467774273322
designed_e1_raw,bot,time_quartile_3,0.001,0.02964714542031288,0,760618,0,400,,0.0005258881593651478
designed_e1_raw,bot,time_quartile_4,0.001,0.02964714542031288,41542,719077,41422,456,0.9971113571806846,0.000634146273625773
designed_e1_raw,bot,full_test,0.01,0.025266874581575394,41542,3000931,41422,25981,0.9971113571806846,0.008657646577012268
designed_e1_raw,bot,time_quartile_1,0.01,0.025266874581575394,0,760617,0,24658,,0.032418418205220234
designed_e1_raw,bot,time_quartile_2,0.01,0.025266874581575394,0,760619,0,444,,0.0005837350894468847
designed_e1_raw,bot,time_quartile_3,0.01,0.025266874581575394,0,760618,0,404,,0.0005311470409587993
designed_e1_raw,bot,time_quartile_4,0.01,0.025266874581575394,41542,719077,41422,475,0.9971113571806846,0.0006605690350268469
designed_e1_raw,brute_force,full_test,0.001,0.001852592220529914,37696,3004777,37676,233,0.9994694397283531,7.754319205718095e-05
designed_e1_raw,brute_force,time_quartile_1,0.001,0.001852592220529914,37696,722921,37676,25,0.9994694397283531,3.458192527260932e-05
designed_e1_raw,brute_force,time_quartile_2,0.001,0.001852592220529914,0,760619,0,32,,4.2070997437613314e-05
designed_e1_raw,brute_force,time_quartile_3,0.001,0.001852592220529914,0,760618,0,81,,0.00010649235227144243
designed_e1_raw,brute_force,time_quartile_4,0.001,0.001852592220529914,0,760619,0,95,,0.00012489827364291453
designed_e1_raw,brute_force,full_test,0.01,0.0007484133238904178,37696,3004777,37696,21375,1.0,0.007113672661898038
designed_e1_raw,brute_force,time_quartile_1,0.01,0.0007484133238904178,37696,722921,37696,164,1.0,0.00022685742978831712
designed_e1_raw,brute_force,time_quartile_2,0.01,0.0007484133238904178,0,760619,0,250,,0.000328679667481354
designed_e1_raw,brute_force,time_quartile_3,0.01,0.0007484133238904178,0,760618,0,322,,0.000423339968288944
designed_e1_raw,brute_force,time_quartile_4,0.01,0.0007484133238904178,0,760619,0,20639,,0.027134478628590662
designed_e1_raw,ddos,full_test,0.001,0.0055220527574419975,262680,2779793,262666,4854,0.9999467032130349,0.0017461731862768199
designed_e1_raw,ddos,time_quartile_1,0.001,0.0055220527574419975,262680,497937,262666,1043,0.9999467032130349,0.002094642494934098
designed_e1_raw,ddos,time_quartile_2,0.001,0.0055220527574419975,0,760619,0,1396,,0.0018353472632158807
designed_e1_raw,ddos,time_quartile_3,0.001,0.0055220527574419975,0,760618,0,1257,,0.001652603540804977
designed_e1_raw,ddos,time_quartile_4,0.001,0.0055220527574419975,0,760619,0,1158,,0.0015224442197736318
designed_e1_raw,ddos,full_test,0.01,0.0032151846680790186,262680,2779793,262676,32398,0.9999847723465813,0.011654824657807254
designed_e1_raw,ddos,time_quartile_1,0.01,0.0032151846680790186,262680,497937,262676,1123,0.9999847723465813,0.002255305390039302
designed_e1_raw,ddos,time_quartile_2,0.01,0.0032151846680790186,0,760619,0,1545,,0.002031240345034768
designed_e1_raw,ddos,time_quartile_3,0.01,0.0032151846680790186,0,760618,0,1358,,0.0017853903010446768
designed_e1_raw,ddos,time_quartile_4,0.01,0.0032151846680790186,0,760619,0,28372,,0.037301198103123906
designed_e1_raw,dos,full_test,0.001,0.005546564236283302,39483,3002990,39373,3083,0.9972139908314971,0.0010266434453661184
designed_e1_raw,dos,time_quartile_1,0.001,0.005546564236283302,39483,721134,39373,902,0.9972139908314971,0.0012508077555627665
designed_e1_raw,dos,time_quartile_2,0.001,0.005546564236283302,0,760619,0,840,,0.0011043636827373494
designed_e1_raw,dos,time_quartile_3,0.001,0.005546564236283302,0,760618,0,837,,0.0011004209734715718
designed_e1_raw,dos,time_quartile_4,0.001,0.005546564236283302,0,760619,0,504,,0.0006626182096424097
designed_e1_raw,dos,full_test,0.01,0.00273950956761837,39483,3002990,39483,11786,1.0,0.003924754994189125
designed_e1_raw,dos,time_quartile_1,0.01,0.00273950956761837,39483,721134,39483,8076,1.0,0.011199028197255989
designed_e1_raw,dos,time_quartile_2,0.01,0.00273950956761837,0,760619,0,1380,,0.001814311764497074
designed_e1_raw,dos,time_quartile_3,0.01,0.00273950956761837,0,760618,0,1303,,0.001713080679131969
designed_e1_raw,dos,time_quartile_4,0.01,0.00273950956761837,0,760619,0,1027,,0.0013502160740134022
designed_e1_raw,infiltration,full_test,0.001,0.9988752603530884,8742,3033731,616,0,0.07046442461679249,0.0
designed_e1_raw,infiltration,time_quartile_1,0.001,0.9988752603530884,0,760617,0,0,,0.0
designed_e1_raw,infiltration,time_quartile_2,0.001,0.9988752603530884,8028,752591,616,0,0.07673143996013951,0.0
designed_e1_raw,infiltration,time_quartile_3,0.001,0.9988752603530884,714,759904,0,0,0.0,0.0
designed_e1_raw,infiltration,time_quartile_4,0.001,0.9988752603530884,0,760619,0,0,,0.0
designed_e1_raw,infiltration,full_test,0.01,0.11364909261465073,8742,3033731,2602,11350,0.2976435598261267,0.0037412677656654464
designed_e1_raw,infiltration,time_quartile_1,0.01,0.11364909261465073,0,760617,0,2076,,0.002729363135454506
designed_e1_raw,infiltration,time_quartile_2,0.01,0.11364909261465073,8028,752591,2526,3050,0.3146487294469357,0.004052666056330729
designed_e1_raw,infiltration,time_quartile_3,0.01,0.11364909261465073,714,759904,76,3408,0.10644257703081232,0.004484777024466248
designed_e1_raw,infiltration,time_quartile_4,0.01,0.11364909261465073,0,760619,0,2816,,0.0037022477745099714
designed_e1_raw,web_attacks,full_test,0.001,0.7146016955375671,127,3042346,109,305,0.8582677165354331,0.00010025158216718283
designed_e1_raw,web_attacks,time_quartile_1,0.001,0.7146016955375671,127,760490,109,98,0.8582677165354331,0.00012886428486896605
designed_e1_raw,web_attacks,time_quartile_2,0.001,0.7146016955375671,0,760619,0,170,,0.0002235021738873207
designed_e1_raw,web_attacks,time_quartile_3,0.001,0.7146016955375671,0,760618,0,23,,3.0238569163496e-05
designed_e1_raw,web_attacks,time_quartile_4,0.001,0.7146016955375671,0,760619,0,14,,1.8406061378955825e-05
designed_e1_raw,web_attacks,full_test,0.01,0.12247052788734436,127,3042346,117,51272,0.9212598425196851,0.01685278400287147
designed_e1_raw,web_attacks,time_quartile_1,0.01,0.12247052788734436,127,760490,117,50360,0.9212598425196851,0.06622046312246052
designed_e1_raw,web_attacks,time_quartile_2,0.01,0.12247052788734436,0,760619,0,375,,0.000493019501222031
designed_e1_raw,web_attacks,time_quartile_3,0.01,0.12247052788734436,0,760618,0,215,,0.00028266488565876694
designed_e1_raw,web_attacks,time_quartile_4,0.01,0.12247052788734436,0,760619,0,322,,0.00042333941171598396
designed_e1_calibrated,benign,full_test,0.001,0.9812325835227966,2652203,390270,979236,344,0.3692160818760857,0.0008814410536295385
designed_e1_calibrated,benign,time_quartile_1,0.001,0.9812325835227966,420631,339986,140250,0,0.33342763609909876,0.0
designed_e1_calibrated,benign,time_quartile_2,0.001,0.9812325835227966,752591,8028,281021,344,0.37340467797249766,0.04285002491280518
designed_e1_calibrated,benign,time_quartile_3,0.001,0.9812325835227966,759904,714,273704,0,0.3601823388217459,0.0
designed_e1_calibrated,benign,time_quartile_4,0.001,0.9812325835227966,719077,41542,284261,0,0.39531371466477166,0.0
designed_e1_calibrated,benign,full_test,0.01,0.9637324213981628,2652203,390270,1921533,2884,0.7245044968277315,0.007389755810080201
designed_e1_calibrated,benign,time_quartile_1,0.01,0.9637324213981628,420631,339986,313876,2,0.7462027287575096,5.8825951656832925e-06
designed_e1_calibrated,benign,time_quartile_2,0.01,0.9637324213981628,752591,8028,530716,2760,0.7051851536890555,0.34379671150971597
designed_e1_calibrated,benign,time_quartile_3,0.01,0.9637324213981628,759904,714,553520,122,0.7284077988798585,0.17086834733893558
designed_e1_calibrated,benign,time_quartile_4,0.01,0.9637324213981628,719077,41542,523421,0,0.7279067471216574,0.0
designed_e1_calibrated,bot,full_test,0.001,0.055588945746421814,41542,3000931,41422,1900,0.9971113571806846,0.0006331368498642588
designed_e1_calibrated,bot,time_quartile_1,0.001,0.055588945746421814,0,760617,0,1380,,0.0018143165351287179
designed_e1_calibrated,bot,time_quartile_2,0.001,0.055588945746421814,0,760619,0,187,,0.0002458523912760528
designed_e1_calibrated,bot,time_quartile_3,0.001,0.055588945746421814,0,760618,0,154,,0.00020246694135558191
designed_e1_calibrated,bot,time_quartile_4,0.001,0.055588945746421814,41542,719077,41422,179,0.9971113571806846,0.0002489302258311697
designed_e1_calibrated,bot,full_test,0.01,0.04873256757855415,41542,3000931,41422,26282,0.9971113571806846,0.008757948783227606
designed_e1_calibrated,bot,time_quartile_1,0.01,0.04873256757855415,0,760617,0,24979,,0.0328404440079567
designed_e1_calibrated,bot,time_quartile_2,0.01,0.04873256757855415,0,760619,0,440,,0.0005784762147671831
designed_e1_calibrated,bot,time_quartile_3,0.01,0.04873256757855415,0,760618,0,403,,0.0005298323205603864
designed_e1_calibrated,bot,time_quartile_4,0.01,0.04873256757855415,41542,719077,41422,460,0.9971113571806846,0.0006397089602365254
designed_e1_calibrated,brute_force,full_test,0.001,0.005526753142476082,37696,3004777,37676,259,0.9994694397283531,8.619608044124407e-05
designed_e1_calibrated,brute_force,time_quartile_1,0.001,0.005526753142476082,37696,722921,37676,31,0.9994694397283531,4.288158733803555e-05
designed_e1_calibrated,brute_force,time_quartile_2,0.001,0.005526753142476082,0,760619,0,37,,4.8644590787240395e-05
designed_e1_calibrated,brute_force,time_quartile_3,0.001,0.005526753142476082,0,760618,0,88,,0.00011569539506033252
designed_e1_calibrated,brute_force,time_quartile_4,0.001,0.005526753142476082,0,760619,0,103,,0.00013541602300231784
designed_e1_calibrated,brute_force,full_test,0.01,0.0029837489128112793,37696,3004777,37696,21205,1.0,0.007057096084002241
designed_e1_calibrated,brute_force,time_quartile_1,0.01,0.0029837489128112793,37696,722921,37696,148,1.0,0.00020472499761384715
designed_e1_calibrated,brute_force,time_quartile_2,0.01,0.0029837489128112793,0,760619,0,188,,0.0002471671099459782
designed_e1_calibrated,brute_force,time_quartile_3,0.01,0.0029837489128112793,0,760618,0,295,,0.0003878425175317965
designed_e1_calibrated,brute_force,time_quartile_4,0.01,0.0029837489128112793,0,760619,0,20574,,0.027049021915045508
designed_e1_calibrated,ddos,full_test,0.001,0.01298788096755743,262680,2779793,262667,5107,0.9999505101263895,0.0018371871574610053
designed_e1_calibrated,ddos,time_quartile_1,0.001,0.01298788096755743,262680,497937,262667,1087,0.9999505101263895,0.0021830070872419604
designed_e1_calibrated,ddos,time_quartile_2,0.001,0.01298788096755743,0,760619,0,1460,,0.0019194892580911074
designed_e1_calibrated,ddos,time_quartile_3,0.001,0.01298788096755743,0,760618,0,1325,,0.0017420045278970521
designed_e1_calibrated,ddos,time_quartile_4,0.001,0.01298788096755743,0,760619,0,1235,,0.0016236775573578888
designed_e1_calibrated,ddos,full_test,0.01,0.00898393988609314,262680,2779793,262678,37638,0.9999923861732907,0.01353985710446785
designed_e1_calibrated,ddos,time_quartile_1,0.01,0.00898393988609314,262680,497937,262678,1130,0.9999923861732907,0.0022693633933610073
