cluster,rows,weighted_mass,mean_residual,benign,bot,brute_force,ddos,dos,infiltration,web_attacks
0,16324,0.562015366430702,67.98338602163457,0,9,0,0,0,16195,120
1,1972611,0.2772124255407533,0.13094988972604996,1740977,20642,57189,131673,19618,2512,0
