round,expert,coverage,regime_tune_rows,marginal,action
0,3,0.3147,11,,dropped(min-support)
0,4,0.1169,34,,dropped(min-support)
0,1,0.0876,2528,37.3688,kept(prune off)
0,2,0.4983,82703,0.0461,kept(prune off)
