class_id,class_name,baseline_precision,baseline_recall,baseline_f1,moe_precision,moe_recall,moe_f1,delta_f1
0,benign,0.9997006936863974,0.9993619895366284,0.9995313129179402,0.9999867493214548,0.9961785373280122,0.9980790107401264,-0.0014523021778137801
1,bot,0.9146341463414634,0.7633587786259542,0.8321775312066574,1.0,0.005089058524173028,0.010126582278481013,-0.8220509489281763
2,ddos,1.0,0.9997656799187691,0.999882826231301,1.0,0.36054049832070606,0.5299959813996211,-0.46988684483167986
3,dos-goldeneye,0.997569275644142,0.996600291403594,0.9970845481049563,1.0,0.6498300145701797,0.7877539005004416,-0.2093306476045147
4,dos-hulk,0.9983292831105711,0.9996958174904943,0.9990120829850293,1.0,0.6501901140684411,0.7880184331797235,-0.21099364980530577
5,dos-slowhttptest,0.9855072463768116,0.9890909090909091,0.9872958257713249,0.3093812375249501,0.9863636363636363,0.47102235728239633,-0.5162734684889285
6,dos-slowloris,0.9965307892454467,0.99137187230371,0.9939446366782007,0.17015825169555387,0.9741156169111302,0.2897100333589941,-0.7042346033192066
7,ftp-patator,1.0,0.9993702770780857,0.9996850393700787,1.0,0.9804785894206549,0.9901430842607313,-0.009541955109347411
8,heartbleed,1.0,1.0,1.0,1.0,1.0,1.0,0.0
9,infiltration,1.0,0.5714285714285714,0.7272727272727273,0.5,0.5714285714285714,0.5333333333333333,-0.19393939393939397
10,portscan,0.9940863579474343,0.999528094129491,0.9967997992030873,0.6397141706924315,0.9998426980431636,0.7802273341025704,-0.21657246510051686
11,ssh-patator,1.0,1.0,1.0,1.0,0.9923664122137404,0.9961685823754789,-0.003831417624521105
12,web-attack-�-brute-force,0.729106628242075,0.840531561461794,0.7808641975308642,0.6551724137931034,0.1893687707641196,0.29381443298969073,-0.4870497645411735
13,web-attack-�-sql-injection,0.0,0.0,0.0,0.15384615384615385,0.5,0.23529411764705882,0.23529411764705882
14,web-attack-�-xss,0.42857142857142855,0.27692307692307694,0.3364485981308411,0.013011902360298568,0.9923076923076923,0.025686977299880526,-0.3107616208309606
