expert_idx,expert_name,selected_rate,avg_weight,val_acc,assigned_classes
0,Anchor_Global,0.8730183414416914,0.7498794794082642,0.9988866897575458,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14"
1,Pair_1,0.08795727693474023,0.19627733528614044,0.9960686943927167,"10, 12, 14"
2,Pair_2,0.01812938147335905,0.03405090421438217,0.995575221238938,"5, 6"
3,LowRecall_2,0.020288861360330954,0.018630685284733772,0.6,"12, 14"
4,RareBundle,0.0006061387898783658,0.0011616380652412772,1.0,"8, 9, 13, 14"
