cluster,rows,weighted_mass,mean_residual,benign,bot,brute_force,ddos,dos,infiltration,web_attacks
0,41980,0.06466433094483313,3.3705629539091992,12,0,39579,0,372,2017,0
1,15618,0.29449375737565003,43.16240413895255,0,0,0,0,0,15618,0
2,21082,0.14168393238909632,14.705807676500072,0,0,0,0,21082,0,0
3,140,0.002886455091567299,2370.705408679531,0,0,0,0,0,0,140
