method,class,precision,recall,f1,support
racepfn_system,benign,0.5727478704792497,0.9985,0.7279421145679552,20000
racepfn_system,bot,0.9999498269028148,0.9965,0.9982219328341388,20000
racepfn_system,brute_force,0.741380588715059,0.9998000199980002,0.8514134877384196,20002
racepfn_system,ddos,0.999696079424577,0.9867013298670133,0.9931561996779388,20002
racepfn_system,dos,0.9994551257102826,0.6418395401149712,0.7816875684889809,20005
racepfn_system,infiltration,0.9986967045242972,0.2682,0.4228449804895353,20000
racepfn_system,web_attacks,0.6119592875318066,0.9449901768172888,0.7428571428571429,509
racepfn_system,macro_avg,,,0.7883033466648731,120518
racepfn_system,weighted_avg,,,0.7956573917495391,120518
racepfn_system,tail_avg,,,0.7213080187269391,120518
global_tabpfn,benign,0.5727478704792497,0.9985,0.7279421145679552,20000
global_tabpfn,bot,0.9999498269028148,0.9965,0.9982219328341388,20000
global_tabpfn,brute_force,0.741380588715059,0.9998000199980002,0.8514134877384196,20002
global_tabpfn,ddos,0.999696079424577,0.9867013298670133,0.9931561996779388,20002
global_tabpfn,dos,0.9994551257102826,0.6418395401149712,0.7816875684889809,20005
global_tabpfn,infiltration,0.9986967045242972,0.2682,0.4228449804895353,20000
global_tabpfn,web_attacks,0.6119592875318066,0.9449901768172888,0.7428571428571429,509
global_tabpfn,macro_avg,,,0.7883033466648731,120518
global_tabpfn,weighted_avg,,,0.7956573917495391,120518
global_tabpfn,tail_avg,,,0.7213080187269391,120518
global_raw,benign,0.5727478704792497,0.9985,0.7279421145679552,20000
global_raw,bot,0.9999498269028148,0.9965,0.9982219328341388,20000
global_raw,brute_force,0.741380588715059,0.9998000199980002,0.8514134877384196,20002
global_raw,ddos,0.999696079424577,0.9867013298670133,0.9931561996779388,20002
global_raw,dos,0.9994551257102826,0.6418395401149712,0.7816875684889809,20005
global_raw,infiltration,0.9986967045242972,0.2682,0.4228449804895353,20000
global_raw,web_attacks,0.6119592875318066,0.9449901768172888,0.7428571428571429,509
global_raw,macro_avg,,,0.7883033466648731,120518
global_raw,weighted_avg,,,0.7956573917495391,120518
global_raw,tail_avg,,,0.7213080187269391,120518
