model,grouping,groups,replicates,delta_macro_f1_low,delta_macro_f1_high
global_calibrated,exact_vector,1025762,200,0.0,0.0
global_calibrated,time_block,54,200,0.0,0.0
designed_e1_raw,exact_vector,1025762,200,-0.00393913441029573,0.004513809478612627
designed_e1_raw,time_block,54,200,-0.017630770441684127,0.023689724708460157
designed_e1_calibrated,exact_vector,1025762,200,-0.00393913441029573,0.004513809478612627
designed_e1_calibrated,time_block,54,200,-0.017630770441684127,0.023689724708460157
