model,macro_f1,accuracy,rows
global_raw,0.6823440210169437,0.8835535846579887,2271723
global_calibrated,0.6823440210169437,0.8835535846579887,2271723
designed_e1_raw,0.6828563438521866,0.8674627144242498,2271723
designed_e1_calibrated,0.6828563438521866,0.8674627144242498,2271723
