class,owner_expert,is_tail,support,xgb_recall,oracle_local_recall,gated_recall,recall_lost_to_gate,wrong_accepted,wrong_rejected,dominant_recall_loss,fp_from_known_count,top_fp_true_class,top_fp_count,fp_from_unseen_count,fp_from_benign_count
brute_force,brute_force,False,100000,1.0,1.0,0.99798,0.00202,0.0,0.0,gate,0,,0,21110,0
bot,tail,True,41542,0.9970150690867075,0.9970150690867075,0.9945597226902894,0.002455346396418083,0.0,0.0029849309132925716,local_classifier,0,,0,0,5
infiltration,tail,True,37631,0.9929047859477559,0.9906460099386144,0.9521936701124073,0.03845233982620712,0.0,0.00935399006138556,gate,1,web_attacks,1,64760,73585
web_attacks,tail,True,509,0.9489194499017681,0.9449901768172888,0.4381139489194499,0.5068762278978389,0.0019646365422396855,0.05304518664047151,gate,0,,0,0,30
