expert,epoch,loss,ce_loss,energy_margin_loss,val_macro_f1,val_accuracy
brute_force,1,0.007421397935684644,0.0014491803958586046,0.0597221740455656,0.5,1.0
brute_force,2,0.0020596286296990594,0.0009269791332902653,0.011326494921256106,0.5,1.0
brute_force,3,0.0012542305012434665,0.000661536153574091,0.005926943350961591,0.5,1.0
brute_force,4,0.0008406836070461608,0.0004908749869266931,0.0034980861467582792,0.5,1.0
brute_force,5,0.0006222860239364494,0.00038337101601791743,0.002389150076086002,0.5,1.0
brute_force,6,0.00048811799303605913,0.00030895915650029415,0.001791588345678267,0.5,1.0
brute_force,7,0.000382268447142771,0.0002549529488075639,0.0012731549518397594,0.5,1.0
brute_force,8,0.00031576136447366735,0.00021492928113206212,0.001008320811733987,0.5,1.0
brute_force,9,0.0002683560013029261,0.00018534085412488064,0.0008301514707489231,0.5,1.0
brute_force,10,0.0002248149675254696,0.00015964066091543047,0.000651743052610198,0.5,1.0
brute_force,11,0.00019224698747222896,0.00013901721505191867,0.0005322977118124116,0.5,1.0
brute_force,12,0.00016949106759354317,0.00012252562049783173,0.0004696544673266832,0.5,1.0
brute_force,13,0.00014535813982990845,0.00010848260778091724,0.00036875531647324704,0.5,1.0
brute_force,14,0.00013232522952595958,9.777995540757834e-05,0.0003454527399550315,0.5,1.0
brute_force,15,0.00011954688520863981,8.807128425147525e-05,0.00031475600641380283,0.5,1.0
tail,1,0.052858495203817746,0.025292565728516677,0.27565929073139156,0.8906716851748787,0.9951052373959863
tail,2,0.03987344801692745,0.0237765989689782,0.160968485500345,0.8908789307571242,0.9951303387426735
tail,3,0.03663479955088863,0.02359583566953728,0.1303896404550887,0.8912527654057243,0.9951428894160171
tail,4,0.03370516672307787,0.022625109177628774,0.11080057381762239,0.8916259813810509,0.9951554400893607
tail,5,0.03194049149456176,0.021958061486226532,0.09982429638090926,0.8916259813810509,0.9951554400893607
tail,6,0.030574478246375405,0.021442024274979835,0.09132453616874744,0.8926015672355873,0.9952181934560789
tail,7,0.030058542755943413,0.021584527567301733,0.08474015177924032,0.8918042707386311,0.9951554400893607
tail,8,0.028380927531545825,0.02051545825074127,0.07865469159752961,0.8921761055513673,0.9951679907627045
tail,9,0.02759112693482908,0.020173246026836067,0.07417880796281372,0.8894866287161474,0.9949922813358937
tail,10,0.027029826411198655,0.019894517701794723,0.07135308622066873,0.8906583431460083,0.9950926867226426
tail,11,0.026937451028232976,0.020006714756014454,0.06930736191483172,0.89044015725653,0.9950550347026118
tail,12,0.025994087420432944,0.019288997128985175,0.06705090257010099,0.8906450448486817,0.995080136049299
tail,13,0.026147446757284108,0.019657981446055572,0.06489465373014362,0.8894866287161474,0.9949922813358937
tail,14,0.025249259373922448,0.018934321815973102,0.06314937445767045,0.8910159885034125,0.9950926867226426
tail,15,0.025267515485788174,0.018999547386757642,0.06267967954258917,0.889116873962032,0.9949797306625501
benign,1,0.010276963120698928,0.004964283491522074,0.05312679485201836,0.5,1.0
benign,2,0.007048233178704977,0.0038025571950525043,0.032456759338974954,0.5,1.0
benign,3,0.004894249896258116,0.002921903163790703,0.019723467111587525,0.5,1.0
benign,4,0.003669133807271719,0.002311077691093087,0.013580561013817787,0.5,1.0
benign,5,0.002960094219446182,0.0018787451471760869,0.010813490586876869,0.5,1.0
benign,6,0.0024909042991697787,0.0015756682404130698,0.0091523604016006,0.5,1.0
benign,7,0.0021652963093668222,0.0013471211326867342,0.008181751746237278,0.5,1.0
benign,8,0.0019151195745170117,0.001171269445568323,0.0074385011750459674,0.5,1.0
benign,9,0.0017010105142742395,0.0010311385464295746,0.00669871961414814,0.5,1.0
benign,10,0.0015274283786863088,0.000917081691082567,0.006103466652333737,0.5,1.0
benign,11,0.001366352587044239,0.0008189644435793161,0.00547388126462698,0.5,1.0
benign,12,0.0012370718393474817,0.0007375533237121999,0.0049951849962770935,0.5,1.0
benign,13,0.001149411110021174,0.0006680927434563637,0.00481318367600441,0.5,1.0
benign,14,0.0010650783581659198,0.0006110747911408544,0.004540035543143749,0.5,1.0
benign,15,0.0009875392112880946,0.000560474085919559,0.004270651153624057,0.5,1.0
