method,class,precision,recall,f1,support
system_gate_conditional,benign,0.9912578784011671,0.9574961046850547,0.9740845335483227,3502926
system_gate_conditional,bot,0.9955529915146271,0.9969669250397188,0.9962594565988718,41542
system_gate_conditional,brute_force,0.8448966099827377,0.999826147426982,0.9158554792475366,115040
system_gate_conditional,ddos,0.9984530858270657,0.989353348032257,0.9938823886370963,264872
system_gate_conditional,dos,0.9971257730900506,0.6412351057860515,0.7805265113849801,60594
system_gate_conditional,infiltration,0.07383680590640557,0.29127580983763385,0.11780954428202924,37631
system_gate_conditional,web_attacks,0.033737169779572605,0.787819253438114,0.06470350947962888,509
system_gate_conditional,macro_avg,,,0.6918744890254952,4023114
system_gate_conditional,weighted_avg,,,0.962912243591434,4023114
system_gate_conditional,tail_avg,,,0.39292417012017666,4023114
global_reference,benign,0.984346001480225,0.9993208534807758,0.9917769043319996,3502926
global_reference,bot,0.9998792853693867,0.9969428530162245,0.9984089101034208,41542
global_reference,brute_force,0.8449276426944832,0.999826147426982,0.9158737110323685,115040
global_reference,ddos,0.9999715279331313,0.9281766287112265,0.9627374311520637,264872
global_reference,dos,0.9999486692503144,0.6429844539063274,0.7826873047600872,60594
global_reference,infiltration,0.8658591296545536,0.0512875023252106,0.09683893627696939,37631
global_reference,web_attacks,0.09778357235984354,0.44204322200392926,0.1601423487544484,509
global_reference,macro_avg,,,0.7012093637730511,4023114
global_reference,weighted_avg,,,0.9761376687113641,4023114
global_reference,tail_avg,,,0.41846339837827956,4023114
