method,class,precision,recall,f1,support
tabpfn_inf_hn,benign,0.9954816158331075,0.6134191815642123,0.759086600036987,3502926
tabpfn_inf_hn,bot,0.9995892529235527,0.9958836839824756,0.9977330278548173,41542
tabpfn_inf_hn,brute_force,0.8448916636063165,0.9999304589707928,0.9158963334527649,115040
tabpfn_inf_hn,ddos,0.9975838392488493,0.9851550937811471,0.9913305118873043,264872
tabpfn_inf_hn,dos,0.9875,0.6075519028286629,0.7522733310174305,60594
tabpfn_inf_hn,infiltration,0.023982076758231052,0.8832345672450905,0.04669623143976886,37631
tabpfn_inf_hn,web_attacks,0.09699869508481948,0.4381139489194499,0.15883190883190884,509
tabpfn_inf_hn,macro_avg,,,0.6602639920744259,4023114
tabpfn_inf_hn,weighted_avg,,,0.7744830855043886,4023114
tabpfn_inf_hn,tail_avg,,,0.40108705604216494,4023114
xgb_inf_hn,benign,0.996549042480801,0.5970168938767191,0.746698458298655,3502926
xgb_inf_hn,bot,1.0,0.9806701651340811,0.9902407603213379,41542
xgb_inf_hn,brute_force,0.8448779914498523,0.999826147426982,0.9158445405250459,115040
xgb_inf_hn,ddos,0.999235786383378,0.9971684436256003,0.9982010446035118,264872
xgb_inf_hn,dos,0.9988063264697106,0.6076014126811236,0.7555692370837822,60594
xgb_inf_hn,infiltration,0.023811894056290202,0.9153091865748983,0.04641626267152247,37631
xgb_inf_hn,web_attacks,0.0,0.0,0.0,509
xgb_inf_hn,macro_avg,,,0.6361386147862651,4023114
xgb_inf_hn,weighted_avg,,,0.7640971499093024,4023114
xgb_inf_hn,tail_avg,,,0.34555234099762017,4023114
