cluster,rows,weighted_mass,mean_residual,benign,bot,brute_force,ddos,dos,infiltration,web_attacks
0,15980,0.2783399151979926,32.53886592377244,0,0,0,0,0,15980,0
1,1913527,0.04695763297804381,0.04445026044806357,1740658,20239,18633,112898,19618,1481,0
2,252,0.005774328695659678,1090.7528025190602,0,0,0,0,0,0,252
3,412,0.0011436542213617733,6.570150290085131,0,412,0,0,0,0,0
4,18779,0.011863595667133199,1.144317612282289,4,0,0,18775,0,0,0
