round,expert,coverage,regime_tune_rows,marginal,action
0,2,0.7018,0,,dropped(min-support)
0,3,0.724,13,,dropped(min-support)
0,5,0.7158,24,,dropped(min-support)
0,1,0.5629,2248,5.6373,kept(prune off)
0,4,0.0624,66445,0.001,kept(prune off)
0,6,0.2078,87,0.0,kept(prune off)
0,7,0.3991,87,0.1578,kept(prune off)
0,8,0.306,12081,0.0463,kept(prune off)
