expert,class,rows,mean_gain,frac_positive
1,benign,100000,-0.17762598571381932,0.05083
1,bot,31156,-0.49394159976544666,0.03540249069200154
1,brute_force,86279,5.739585305510095,0.9761239699115659
1,ddos,100000,0.13250974238226487,0.60775
1,dos,45446,7.404566137831907,0.9806583637723892
1,infiltration,28224,20.709760087725776,0.9283942743764172
1,web_attacks,381,1126.2693722852998,0.9028871391076115
2,benign,100000,-0.030307783637543252,0.09402
2,bot,31156,-0.9296427885432844,0.0025035306201052765
2,brute_force,86279,3.2200749228334473,0.6723304628009134
2,ddos,100000,-1.85998761236211,0.003
2,dos,45446,3.174659943752168,0.48552127800026407
2,infiltration,28224,4.807432777343492,0.809594671201814
2,web_attacks,381,-161.18933472664034,0.35170603674540685
3,benign,100000,-0.06778214209784762,0.00452
3,bot,31156,-4.618576341769779,0.00016048273205803055
3,brute_force,86279,10.399265465864653,0.6723304628009134
3,ddos,100000,-0.2760982438781614,0.23628
3,dos,45446,9.677687836689893,0.5301676715222462
3,infiltration,28224,15.107054558772546,0.9201743197278912
3,web_attacks,381,1037.4291766276615,0.6692913385826772
4,benign,100000,-0.07312271044547186,0.00727
4,bot,31156,0.1312957735100471,0.9865194505071254
4,brute_force,86279,8.04862037115788,0.721542901517171
4,ddos,100000,0.262572664222494,0.74328
4,dos,45446,11.332211369359005,0.9651014390705452
4,infiltration,28224,16.3025353798643,0.9289965986394558
4,web_attacks,381,1041.7609289521004,0.8451443569553806
5,benign,100000,-0.06617250931293488,0.0073
5,bot,31156,-0.47200246010602354,0.02705738862498395
5,brute_force,86279,6.097286731940539,0.6727245332004311
5,ddos,100000,0.19060649558648307,0.42616
5,dos,45446,7.700347177019705,0.760088896712582
5,infiltration,28224,15.406084140492213,0.9347718253968254
5,web_attacks,381,1137.919883021053,0.910761154855643
