expert,class,rows,mean_gain,frac_positive
1,benign,3000,-0.35563318782406106,0.2956666666666667
1,bot,3000,-0.008412699318261597,0.0003333333333333333
1,brute_force,3000,1.9498111939218876,1.0
1,ddos,3000,-0.041600006415939125,0.0
1,dos,3000,2.125748181666765,0.948
1,infiltration,3000,-0.2134009947336172,0.23366666666666666
1,web_attacks,381,-2.4151424085928324,0.27296587926509186
2,benign,3000,-0.9466628501867589,0.273
2,bot,3000,-0.0036632988562769336,0.0003333333333333333
2,brute_force,3000,5.507386662735121,1.0
2,ddos,3000,-0.009937803512879428,0.0
2,dos,3000,1.2573754735017841,0.8326666666666667
2,infiltration,3000,-0.22872381160874472,0.19466666666666665
2,web_attacks,381,-5.209640785894836,0.3858267716535433
3,benign,3000,-0.5021530441157149,0.32566666666666666
3,bot,3000,-7.751528923360642e-05,0.0003333333333333333
3,brute_force,3000,0.23132718646512032,1.0
3,ddos,3000,-0.07491266829650226,0.027
3,dos,3000,1.178321350727009,0.9456666666666667
3,infiltration,3000,-0.16641592035660588,0.164
3,web_attacks,381,-2.174861947251134,0.7979002624671916
4,benign,3000,-0.32903839834266113,0.3596666666666667
4,bot,3000,-0.0018739619598322843,0.0003333333333333333
4,brute_force,3000,2.619526432493587,1.0
4,ddos,3000,-0.016544352436300144,0.0016666666666666668
4,dos,3000,2.51590998009269,0.9996666666666667
4,infiltration,3000,-0.44586108329545415,0.07
4,web_attacks,381,-3.1442198864269253,0.10761154855643044
