tau_pre,tau_post,proposal_rate,accepted,helpful,harmful,harm_frac,benign_fpr_added,net_gain,feasible
-24.43090057373047,0.0,0.9999,1037,421,10,0.0232,0.006897,2364.6,False
-24.43090057373047,0.25,0.9999,962,420,6,0.0141,0.004138,2305.1,False
-24.43090057373047,0.5,0.9999,810,405,1,0.0025,0.00069,2154.3,False
-24.43090057373047,1.0,0.9999,531,347,1,0.0029,0.00069,1692.3,False
-24.43090057373047,2.0,0.9999,62,35,0,0.0,0.0,633.6,False
-24.43090057373047,4.0,0.9999,17,1,0,0.0,0.0,452.7,False
-24.43090057373047,8.0,0.9999,1,1,0,0.0,0.0,234.8,False
0.006344250403344631,0.0,0.6979,947,387,10,0.0252,0.006897,2165.9,False
0.006344250403344631,0.25,0.6979,875,386,6,0.0153,0.004138,2115.2,False
0.006344250403344631,0.5,0.6979,757,373,1,0.0027,0.00069,1992.8,False
0.006344250403344631,1.0,0.6979,495,325,1,0.0031,0.00069,1552.8,False
0.006344250403344631,2.0,0.6979,54,33,0,0.0,0.0,541.8,False
0.006344250403344631,4.0,0.6979,11,1,0,0.0,0.0,366.1,False
0.006344250403344631,8.0,0.6979,1,1,0,0.0,0.0,234.8,False
0.03950411640107632,0.0,0.5,469,144,10,0.0649,0.006897,1053.3,False
0.03950411640107632,0.25,0.5,423,144,6,0.04,0.004138,1018.6,False
0.03950411640107632,0.5,0.5,357,137,1,0.0072,0.00069,945.9,False
0.03950411640107632,1.0,0.5,214,117,1,0.0085,0.00069,667.8,False
0.03950411640107632,2.0,0.5,31,13,0,0.0,0.0,230.5,False
0.03950411640107632,4.0,0.5,9,0,0,0.0,0.0,118.3,False
0.03950411640107632,8.0,0.5,0,0,0,0.0,0.0,0.0,False
0.13573006689548467,0.0,0.4,163,36,10,0.2174,0.006897,536.0,False
0.13573006689548467,0.25,0.4,142,36,6,0.1429,0.004138,518.0,False
0.13573006689548467,0.5,0.4,114,34,1,0.0286,0.00069,488.7,False
0.13573006689548467,1.0,0.4,70,32,1,0.0303,0.00069,347.0,False
0.13573006689548467,2.0,0.4,27,11,0,0.0,0.0,208.8,False
0.13573006689548467,4.0,0.4,8,0,0,0.0,0.0,105.5,False
0.13573006689548467,8.0,0.4,0,0,0,0.0,0.0,0.0,False
0.20095304772257813,0.0,0.35,115,30,10,0.25,0.006897,424.1,False
0.20095304772257813,0.25,0.35,102,30,6,0.1667,0.004138,415.3,False
0.20095304772257813,0.5,0.35,81,29,1,0.0333,0.00069,395.5,False
0.20095304772257813,1.0,0.35,56,27,1,0.0357,0.00069,283.5,False
0.20095304772257813,2.0,0.35,24,11,0,0.0,0.0,178.3,False
0.20095304772257813,4.0,0.35,7,0,0,0.0,0.0,84.4,False
0.20095304772257813,8.0,0.35,0,0,0,0.0,0.0,0.0,False
0.2266002744436264,0.0,0.2997,105,29,10,0.2564,0.006897,408.5,False
0.2266002744436264,0.25,0.2997,95,29,6,0.1714,0.004138,401.9,False
0.2266002744436264,0.5,0.2997,76,28,1,0.0345,0.00069,385.2,False
0.2266002744436264,1.0,0.2997,54,26,1,0.037,0.00069,277.4,False
0.2266002744436264,2.0,0.2997,24,11,0,0.0,0.0,178.3,False
0.2266002744436264,4.0,0.2997,7,0,0,0.0,0.0,84.4,False
0.2266002744436264,8.0,0.2997,0,0,0,0.0,0.0,0.0,False
0.2919585704803467,0.0,0.2501,76,20,10,0.3333,0.006897,340.7,False
0.2919585704803467,0.25,0.2501,71,20,6,0.2308,0.004138,342.5,False
0.2919585704803467,0.5,0.2501,58,19,1,0.05,0.00069,335.3,False
0.2919585704803467,1.0,0.2501,41,17,1,0.0556,0.00069,235.0,False
0.2919585704803467,2.0,0.2501,19,6,0,0.0,0.0,160.5,False
0.2919585704803467,4.0,0.2501,7,0,0,0.0,0.0,84.4,False
0.2919585704803467,8.0,0.2501,0,0,0,0.0,0.0,0.0,False
7.177016258239746,0.0,0.003,6,1,0,0.0,0.0,71.1,False
7.177016258239746,0.25,0.003,6,1,0,0.0,0.0,71.1,False
7.177016258239746,0.5,0.003,6,1,0,0.0,0.0,71.1,False
7.177016258239746,1.0,0.003,4,0,0,0.0,0.0,-8.1,False
7.177016258239746,2.0,0.003,2,0,0,0.0,0.0,-4.1,False
7.177016258239746,4.0,0.003,0,0,0,0.0,0.0,0.0,False
7.177016258239746,8.0,0.003,0,0,0,0.0,0.0,0.0,False
7.177016258239746,0.0,0.003,6,1,0,0.0,0.0,71.1,False
7.177016258239746,0.25,0.003,6,1,0,0.0,0.0,71.1,False
7.177016258239746,0.5,0.003,6,1,0,0.0,0.0,71.1,False
7.177016258239746,1.0,0.003,4,0,0,0.0,0.0,-8.1,False
7.177016258239746,2.0,0.003,2,0,0,0.0,0.0,-4.1,False
7.177016258239746,4.0,0.003,0,0,0,0.0,0.0,0.0,False
7.177016258239746,8.0,0.003,0,0,0,0.0,0.0,0.0,False
7.177016258239746,0.0,0.003,6,1,0,0.0,0.0,71.1,False
7.177016258239746,0.25,0.003,6,1,0,0.0,0.0,71.1,False
7.177016258239746,0.5,0.003,6,1,0,0.0,0.0,71.1,False
7.177016258239746,1.0,0.003,4,0,0,0.0,0.0,-8.1,False
7.177016258239746,2.0,0.003,2,0,0,0.0,0.0,-4.1,False
7.177016258239746,4.0,0.003,0,0,0,0.0,0.0,0.0,False
7.177016258239746,8.0,0.003,0,0,0,0.0,0.0,0.0,False
7.177016258239746,0.0,0.003,6,1,0,0.0,0.0,71.1,False
7.177016258239746,0.25,0.003,6,1,0,0.0,0.0,71.1,False
7.177016258239746,0.5,0.003,6,1,0,0.0,0.0,71.1,False
7.177016258239746,1.0,0.003,4,0,0,0.0,0.0,-8.1,False
7.177016258239746,2.0,0.003,2,0,0,0.0,0.0,-4.1,False
7.177016258239746,4.0,0.003,0,0,0,0.0,0.0,0.0,False
7.177016258239746,8.0,0.003,0,0,0,0.0,0.0,0.0,False
