class,owner_expert,is_tail,support,xgb_recall,oracle_local_recall,gated_recall,recall_lost_to_gate,wrong_accepted,wrong_rejected,dominant_recall_loss,fp_from_known_count,top_fp_true_class,top_fp_count,fp_from_unseen_count,fp_from_benign_count
ddos,flood,False,100000,0.99541,0.99663,0.99482,0.00181,0.00077,0.0026,local_classifier,2436,injection,1428,8043,25386
scanning,probe_access,False,100000,0.99919,1.0,0.42779,0.57221,0.0,0.0,gate,24,xss,21,0,45129
xss,application,False,100000,0.99125,0.99518,0.97131,0.02387,0.00351,0.00131,gate,7745,dos,4027,4250,20111
injection,application,False,76356,0.9379092671171879,0.9586934883964587,0.9114280475666614,0.047265440829797264,0.03448321022578448,0.006823301377756824,gate,569,xss,351,68221,403
dos,flood,False,40692,0.8229873193748157,0.9994347783348079,0.8971788066450408,0.10225597168976704,0.0,0.0005652216651921754,gate,4763,xss,2943,27,10035
backdoor,stealth_malware,True,40678,0.9991641673631939,0.9991150007374994,0.9970500024583313,0.0020649982791681007,0.0,0.0008849992625006146,gate,0,,0,0,0
mitm,stealth_malware,True,1204,0.872093023255814,0.9875415282392026,0.0,0.9875415282392026,0.0,0.012458471760797342,gate,0,,0,0,0
ransomware,stealth_malware,True,795,0.9610062893081761,0.9949685534591195,0.0,0.9949685534591195,0.0,0.005031446540880503,gate,0,,0,0,0
