method,class,precision,recall,f1,support
xgb_c0,benign,0.992776,0.986172,0.989463,3502926
xgb_c0,bot,0.998842,0.997015,0.997928,41542
xgb_c0,brute_force,0.844921,0.999826,0.91587,115040
xgb_c0,ddos,0.999261,0.999996,0.999628,264872
xgb_c0,dos,0.999512,0.641978,0.781807,60594
xgb_c0,infiltration,0.223425,0.351598,0.273227,37631
xgb_c0,web_attacks,0.120953,0.638507,0.203379,509
xgb_c0,macro_avg,,,0.737329,4023114
xgb_c0,weighted_avg,,,0.978189,4023114
xgb_c0,tail_avg,,,0.491511,4023114
