budget,train_rows,fit_s,macro_f1,tail_f1,weighted_f1,brute_f1,ddos_f1,recall_ftp_bruteforce,recall_ssh_bruteforce
c0,250000,1381.0,0.737329,0.491511,0.978189,0.91587,0.999628,1.0,0.999469
