method,class,precision,recall,f1,support
system_tta,benign,0.5580192165558019,0.94375,0.7013469577333953,800
system_tta,bot,1.0,0.99125,0.9956057752667922,800
system_tta,brute_force,0.7316849816849816,0.99875,0.8446088794926004,800
system_tta,ddos,0.9763387297633873,0.98,0.9781659388646288,800
system_tta,dos,0.6095808383233533,0.63625,0.6226299694189602,800
system_tta,infiltration,0.375,0.06,0.10344827586206896,800
system_tta,web_attacks,0.9934426229508196,0.5952848722986247,0.7444717444717445,509
system_tta,macro_avg,,,0.7128967915871701,5309
system_tta,weighted_avg,,,0.7111660868801799,5309
system_tta,tail_avg,,,0.6145085985335351,5309
system_argmax_pre,benign,0.555010511562719,0.99,0.7112707678491244,800
system_argmax_pre,bot,1.0,0.99125,0.9956057752667922,800
system_argmax_pre,brute_force,0.7316849816849816,0.99875,0.8446088794926004,800
system_argmax_pre,ddos,0.9763387297633873,0.98,0.9781659388646288,800
system_argmax_pre,dos,0.6095808383233533,0.63625,0.6226299694189602,800
system_argmax_pre,infiltration,0.2222222222222222,0.015,0.02810304449648712,800
system_argmax_pre,web_attacks,0.9934426229508196,0.5952848722986247,0.7444717444717445,509
system_argmax_pre,macro_avg,,,0.7035508742657626,5309
system_argmax_pre,weighted_avg,,,0.7013078956954214,5309
system_argmax_pre,tail_avg,,,0.5893935214116746,5309
