cluster,rows,weighted_mass,mean_residual,benign,bot,brute_force,ddos,dos,infiltration,web_attacks
0,15394,0.5988372040811425,35.26499473953606,0,0,0,0,0,15376,18
1,1931004,0.048359122754200456,0.019671998096345965,1740700,20644,18742,131234,19684,0,0
2,993,0.009444299791937982,53.615637168188506,706,0,0,0,0,53,234
3,439,0.0007730166169291723,1.383176311443904,0,0,0,439,0,0,0
4,3278,0.013664907013333876,3.274545011598772,0,0,0,0,0,3278,0
