class,rows,g_ok_f_ok,g_wrong_f_ok_helpful,g_ok_f_wrong_harmful,g_wrong_f_wrong,g_wrong_f_wrong_changed
benign,3502926,3497238,0,0,5688,0
bot,41542,41422,0,0,120,0
brute_force,115040,115020,0,0,20,0
ddos,264872,260732,0,0,4140,0
dos,60594,38845,0,0,21749,0
infiltration,37631,11750,0,0,25881,0
web_attacks,509,464,0,0,45,0
