round,expert,coverage,regime_tune_rows,marginal,action
0,1,0.7093,0,,dropped(min-support)
0,3,0.6768,11,,dropped(min-support)
0,4,0.4766,0,,dropped(min-support)
0,2,0.0288,1837,8.1338,kept(prune off)
0,5,0.3416,82467,0.0049,kept(prune off)
0,6,0.0945,116,3.4721,kept(prune off)
0,7,0.4532,224,0.0,kept(prune off)
0,8,0.2145,1279,0.4741,kept(prune off)
