tau_pre,tau_post,delta_macro_f1,delta_tail_f1,delta_benign_fpr,accepted,changed,helpful,harmful,proposal_rate,harmful_fraction,feasible,reason
-inf,0.0,-0.008412194959262709,-0.016921661443902947,0.01624476415953957,31258,676,230,446,1.0,0.6597633136094675,False,"benign_fpr,tail_f1"
-inf,0.0016957935877144337,-0.008396579456805275,-0.016891450007212927,0.016208340921513797,21849,675,230,445,1.0,0.6592592592592592,False,"benign_fpr,tail_f1"
-inf,0.017276311293244362,-0.00770579918183012,-0.0156656195184382,0.013913676925883744,8726,584,202,382,1.0,0.6541095890410958,False,"benign_fpr,tail_f1"
-inf,0.03914934620261182,-0.006782456243692447,-0.013986702332454526,0.011072664359865758,4370,466,162,304,1.0,0.6523605150214592,False,"benign_fpr,tail_f1"
-inf,0.09768232703208923,-0.0061512611826440855,-0.012876082900924735,0.008887270078313247,873,362,118,244,1.0,0.6740331491712708,False,"benign_fpr,tail_f1"
-0.7080636620521545,0.0,-0.008412194959262709,-0.016921661443902947,0.01624476415953957,31257,676,230,446,0.9999685192375553,0.6597633136094675,False,"benign_fpr,tail_f1"
-0.7080636620521545,0.0016957935877144337,-0.008396579456805275,-0.016891450007212927,0.016208340921513797,21848,675,230,445,0.9999685192375553,0.6592592592592592,False,"benign_fpr,tail_f1"
-0.7080636620521545,0.017276311293244362,-0.00770579918183012,-0.0156656195184382,0.013913676925883744,8725,584,202,382,0.9999685192375553,0.6541095890410958,False,"benign_fpr,tail_f1"
-0.7080636620521545,0.03914934620261182,-0.006782456243692447,-0.013986702332454526,0.011072664359865758,4369,466,162,304,0.9999685192375553,0.6523605150214592,False,"benign_fpr,tail_f1"
-0.7080636620521545,0.09768232703208923,-0.0061512611826440855,-0.012876082900924735,0.008887270078313247,872,362,118,244,0.9999685192375553,0.6740331491712708,False,"benign_fpr,tail_f1"
0.0,0.0,-0.008412194959262709,-0.016921661443902947,0.01624476415953957,25535,676,230,446,0.6424684521526525,0.6597633136094675,False,"benign_fpr,tail_f1"
0.0,0.0016957935877144337,-0.008396579456805275,-0.016891450007212927,0.016208340921513797,16827,675,230,445,0.6424684521526525,0.6592592592592592,False,"benign_fpr,tail_f1"
0.0,0.017276311293244362,-0.00770579918183012,-0.0156656195184382,0.013913676925883744,5380,584,202,382,0.6424684521526525,0.6541095890410958,False,"benign_fpr,tail_f1"
0.0,0.03914934620261182,-0.006782456243692447,-0.013986702332454526,0.011072664359865758,1954,466,162,304,0.6424684521526525,0.6523605150214592,False,"benign_fpr,tail_f1"
0.0,0.09768232703208923,-0.0061512611826440855,-0.012876082900924735,0.008887270078313247,410,362,118,244,0.6424684521526525,0.6740331491712708,False,"benign_fpr,tail_f1"
0.0008339024498127401,0.0,-0.008412194959262709,-0.016921661443902947,0.01624476415953957,22830,676,230,446,0.6061648495243743,0.6597633136094675,False,"benign_fpr,tail_f1"
0.0008339024498127401,0.0016957935877144337,-0.008396579456805275,-0.016891450007212927,0.016208340921513797,15102,675,230,445,0.6061648495243743,0.6592592592592592,False,"benign_fpr,tail_f1"
0.0008339024498127401,0.017276311293244362,-0.00770579918183012,-0.0156656195184382,0.013913676925883744,4846,584,202,382,0.6061648495243743,0.6541095890410958,False,"benign_fpr,tail_f1"
0.0008339024498127401,0.03914934620261182,-0.006782456243692447,-0.013986702332454526,0.011072664359865758,1939,466,162,304,0.6061648495243743,0.6523605150214592,False,"benign_fpr,tail_f1"
0.0008339024498127401,0.09768232703208923,-0.0061512611826440855,-0.012876082900924735,0.008887270078313247,410,362,118,244,0.6061648495243743,0.6740331491712708,False,"benign_fpr,tail_f1"
0.0015489974757656455,0.0,-0.008412194959262709,-0.016921661443902947,0.01624476415953957,11465,676,230,446,0.5735339199419769,0.6597633136094675,False,"benign_fpr,tail_f1"
0.0015489974757656455,0.0016957935877144337,-0.008396579456805275,-0.016891450007212927,0.016208340921513797,6638,675,230,445,0.5735339199419769,0.6592592592592592,False,"benign_fpr,tail_f1"
0.0015489974757656455,0.017276311293244362,-0.00770579918183012,-0.0156656195184382,0.013913676925883744,3584,584,202,382,0.5735339199419769,0.6541095890410958,False,"benign_fpr,tail_f1"
0.0015489974757656455,0.03914934620261182,-0.006782456243692447,-0.013986702332454526,0.011072664359865758,1919,466,162,304,0.5735339199419769,0.6523605150214592,False,"benign_fpr,tail_f1"
0.0015489974757656455,0.09768232703208923,-0.0061512611826440855,-0.012876082900924735,0.008887270078313247,409,362,118,244,0.5735339199419769,0.6740331491712708,False,"benign_fpr,tail_f1"
0.0025429073721170425,0.0,-0.008412194959262709,-0.016921661443902947,0.01624476415953957,4928,676,230,446,0.4926045212830441,0.6597633136094675,False,"benign_fpr,tail_f1"
0.0025429073721170425,0.0016957935877144337,-0.008396579456805275,-0.016891450007212927,0.016208340921513797,3940,675,230,445,0.4926045212830441,0.6592592592592592,False,"benign_fpr,tail_f1"
0.0025429073721170425,0.017276311293244362,-0.00770579918183012,-0.0156656195184382,0.013913676925883744,2652,584,202,382,0.4926045212830441,0.6541095890410958,False,"benign_fpr,tail_f1"
0.0025429073721170425,0.03914934620261182,-0.006782456243692447,-0.013986702332454526,0.011072664359865758,1910,466,162,304,0.4926045212830441,0.6523605150214592,False,"benign_fpr,tail_f1"
0.0025429073721170425,0.09768232703208923,-0.0061512611826440855,-0.012876082900924735,0.008887270078313247,409,362,118,244,0.4926045212830441,0.6740331491712708,False,"benign_fpr,tail_f1"
0.006679079495370388,0.0,-0.008412194959262709,-0.016921661443902947,0.01624476415953957,3312,676,230,446,0.3781542994107165,0.6597633136094675,False,"benign_fpr,tail_f1"
0.006679079495370388,0.0016957935877144337,-0.008396579456805275,-0.016891450007212927,0.016208340921513797,3089,675,230,445,0.3781542994107165,0.6592592592592592,False,"benign_fpr,tail_f1"
0.006679079495370388,0.017276311293244362,-0.00770579918183012,-0.0156656195184382,0.013913676925883744,2513,584,202,382,0.3781542994107165,0.6541095890410958,False,"benign_fpr,tail_f1"
0.006679079495370388,0.03914934620261182,-0.006782456243692447,-0.013986702332454526,0.011072664359865758,1862,466,162,304,0.3781542994107165,0.6523605150214592,False,"benign_fpr,tail_f1"
0.006679079495370388,0.09768232703208923,-0.0061512611826440855,-0.012876082900924735,0.008887270078313247,407,362,118,244,0.3781542994107165,0.6740331491712708,False,"benign_fpr,tail_f1"
0.013289810344576844,0.0,-0.008412194959262709,-0.016921661443902947,0.01624476415953957,2922,676,230,446,0.29197183937520044,0.6597633136094675,False,"benign_fpr,tail_f1"
0.013289810344576844,0.0016957935877144337,-0.008396579456805275,-0.016891450007212927,0.016208340921513797,2857,675,230,445,0.29197183937520044,0.6592592592592592,False,"benign_fpr,tail_f1"
0.013289810344576844,0.017276311293244362,-0.00770579918183012,-0.0156656195184382,0.013913676925883744,2387,584,202,382,0.29197183937520044,0.6541095890410958,False,"benign_fpr,tail_f1"
0.013289810344576844,0.03914934620261182,-0.006782456243692447,-0.013986702332454526,0.011072664359865758,1774,466,162,304,0.29197183937520044,0.6523605150214592,False,"benign_fpr,tail_f1"
0.013289810344576844,0.09768232703208923,-0.0061512611826440855,-0.012876082900924735,0.008887270078313247,406,362,118,244,0.29197183937520044,0.6740331491712708,False,"benign_fpr,tail_f1"
0.02349345199763775,0.0,-0.008412194959262709,-0.016921661443902947,0.01624476415953957,1881,676,230,446,0.22621404848480847,0.6597633136094675,False,"benign_fpr,tail_f1"
0.02349345199763775,0.0016957935877144337,-0.008396579456805275,-0.016891450007212927,0.016208340921513797,1834,675,230,445,0.22621404848480847,0.6592592592592592,False,"benign_fpr,tail_f1"
0.02349345199763775,0.017276311293244362,-0.00770579918183012,-0.0156656195184382,0.013913676925883744,1449,584,202,382,0.22621404848480847,0.6541095890410958,False,"benign_fpr,tail_f1"
0.02349345199763775,0.03914934620261182,-0.006782456243692447,-0.013986702332454526,0.011072664359865758,1252,466,162,304,0.22621404848480847,0.6523605150214592,False,"benign_fpr,tail_f1"
0.02349345199763775,0.09768232703208923,-0.0061512611826440855,-0.012876082900924735,0.008887270078313247,403,362,118,244,0.22621404848480847,0.6740331491712708,False,"benign_fpr,tail_f1"
0.06385695189237595,0.0,-0.008412194959262709,-0.016921661443902947,0.01624476415953957,1410,676,230,446,0.16421116903178792,0.6597633136094675,False,"benign_fpr,tail_f1"
0.06385695189237595,0.0016957935877144337,-0.008396579456805275,-0.016891450007212927,0.016208340921513797,1391,675,230,445,0.16421116903178792,0.6592592592592592,False,"benign_fpr,tail_f1"
0.06385695189237595,0.017276311293244362,-0.00770579918183012,-0.0156656195184382,0.013913676925883744,1209,584,202,382,0.16421116903178792,0.6541095890410958,False,"benign_fpr,tail_f1"
0.06385695189237595,0.03914934620261182,-0.006782456243692447,-0.013986702332454526,0.011072664359865758,1060,466,162,304,0.16421116903178792,0.6523605150214592,False,"benign_fpr,tail_f1"
0.06385695189237595,0.09768232703208923,-0.0061512611826440855,-0.012876082900924735,0.008887270078313247,386,362,118,244,0.16421116903178792,0.6740331491712708,False,"benign_fpr,tail_f1"
0.2664862096309659,0.0,-0.008412194959262709,-0.016921661443902947,0.01624476415953957,740,676,230,446,0.09084312475905061,0.6597633136094675,False,"benign_fpr,tail_f1"
0.2664862096309659,0.0016957935877144337,-0.008396579456805275,-0.016891450007212927,0.016208340921513797,739,675,230,445,0.09084312475905061,0.6592592592592592,False,"benign_fpr,tail_f1"
0.2664862096309659,0.017276311293244362,-0.00770579918183012,-0.0156656195184382,0.013913676925883744,646,584,202,382,0.09084312475905061,0.6541095890410958,False,"benign_fpr,tail_f1"
0.2664862096309659,0.03914934620261182,-0.006782456243692447,-0.013986702332454526,0.011072664359865758,526,466,162,304,0.09084312475905061,0.6523605150214592,False,"benign_fpr,tail_f1"
0.2664862096309659,0.09768232703208923,-0.0061512611826440855,-0.012876082900924735,0.008887270078313247,362,362,118,244,0.09084312475905061,0.6740331491712708,False,"benign_fpr,tail_f1"
0.6267418241500848,0.0,-0.008373701967633318,-0.016856334421755492,0.016099071207436144,674,670,228,442,0.03492051749860941,0.6597014925373135,False,"benign_fpr,tail_f1"
0.6267418241500848,0.0016957935877144337,-0.008357982484022752,-0.016825879445344694,0.01606264796941037,673,669,228,441,0.03492051749860941,0.6591928251121076,False,"benign_fpr,tail_f1"
0.6267418241500848,0.017276311293244362,-0.007661677548313817,-0.015587100414244492,0.013767983973780318,582,578,200,378,0.03492051749860941,0.6539792387543253,False,"benign_fpr,tail_f1"
0.6267418241500848,0.03914934620261182,-0.006729474485088538,-0.013887438487724446,0.010926971407762331,462,460,160,300,0.03492051749860941,0.6521739130434783,False,"benign_fpr,tail_f1"
0.6267418241500848,0.09768232703208923,-0.0061836959164547345,-0.012951356356743382,0.008887270078313247,360,360,116,244,0.03492051749860941,0.6777777777777778,False,"benign_fpr,tail_f1"
0.8165236437320741,0.0,-0.007879004317409177,-0.01600765138771948,0.014277909306142478,598,594,202,392,0.018418499960405257,0.6599326599326599,False,"benign_fpr,tail_f1"
0.8165236437320741,0.0016957935877144337,-0.00786186610554751,-0.015973874599678084,0.014241486068116593,597,593,202,391,0.018418499960405257,0.6593591905564924,False,"benign_fpr,tail_f1"
0.8165236437320741,0.017276311293244362,-0.007032757601169837,-0.014425316035735547,0.011946822072486651,510,506,178,328,0.018418499960405257,0.6482213438735178,False,"benign_fpr,tail_f1"
0.8165236437320741,0.03914934620261182,-0.00609895775402669,-0.012678181630467189,0.009360772172649745,399,397,140,257,0.018418499960405257,0.6473551637279596,False,"benign_fpr,tail_f1"
0.8165236437320741,0.09768232703208923,-0.005701708330402622,-0.012014891655130588,0.007758149699511163,313,313,100,213,0.018418499960405257,0.6805111821086262,False,"benign_fpr,tail_f1"
,,0.0,0.0,0.0,0,0,0,0,0.0,,True,selected:global_fallback
