method,bucket,cls,support,precision,recall,f1
localpfn_knn,all,benign,1607116,0.995262343508229,0.9905613533808387,0.9929062841771187
localpfn_knn,all,bot,561,0.9376083188908145,0.964349376114082,0.9507908611599297
localpfn_knn,all,brute_force,18796,0.9984584307888582,0.9993083634815918,0.9988832163369495
localpfn_knn,all,ddos,102323,0.9996877832611542,0.9700556082210255,0.9846488073685724
localpfn_knn,all,dos,26199,0.9754929472069442,0.995152486736135,0.9852246532894986
localpfn_knn,all,infiltration,5999,0.09793653762234275,0.2618769794965828,0.1425589836660617
localpfn_knn,all,web_attacks,149,0.23976608187134502,0.2751677852348993,0.25625
localpfn_knn,unseen,benign,1607116,0.995262343508229,0.9905613533808387,0.9929062841771187
localpfn_knn,unseen,bot,561,0.9376083188908145,0.964349376114082,0.9507908611599297
localpfn_knn,unseen,brute_force,18796,0.9984584307888582,0.9993083634815918,0.9988832163369495
localpfn_knn,unseen,ddos,102323,0.9996877832611542,0.9700556082210255,0.9846488073685724
localpfn_knn,unseen,dos,26199,0.9754929472069442,0.995152486736135,0.9852246532894986
localpfn_knn,unseen,infiltration,5999,0.09793653762234275,0.2618769794965828,0.1425589836660617
localpfn_knn,unseen,web_attacks,149,0.23976608187134502,0.2751677852348993,0.25625
