method,bucket,rows,accuracy,macro_f1,tail_f1
xgboost_c0,all,4023114,0.7663764934326992,0.5979472904290122,0.36886434526295114
xgboost_c0,seen_same_label,1955922,0.5592426487354812,0.4660547904963791,0.354994452058931
xgboost_c0,seen_diff_label,48157,0.3205141516290467,0.12441480002698589,0.1906231416181925
xgboost_c0,unseen,2019035,0.9776700255319992,0.7300975199692655,0.37879397093002004
tabpfn_v3,all,4023114,0.844213213943229,0.5999807534685436,0.3579971600040918
tabpfn_v3,seen_same_label,1955922,0.7065476026140102,0.4804092316091951,0.3472495329236495
tabpfn_v3,seen_diff_label,48157,0.28141287870922194,0.14924127141987095,0.19612074497297569
tabpfn_v3,unseen,2019035,0.9909991654428972,0.7680551296652534,0.4685413780300181
