class,rows,weight,mean_residual,clipped_rows
benign,1741406,0.1640712234707253,0.031475240054495944,0
bot,20651,13.83544965478187,0.3973282339056892,0
brute_force,57189,4.995965331739391,30.634616461783352,0
ddos,131673,2.169856585350243,0.06586347613586975,0
dos,30122,9.485075676665465,32.793357123328875,834
infiltration,18707,15.273029483559995,20.29555209515296,37
web_attacks,252,1132.8433452224517,412.05499301558893,226
