expert,class,rows,mean_gain,frac_positive
1,benign,100000,-0.1550195262694711,0.01978
1,bot,31156,0.10309143848221279,0.8985107202465015
1,brute_force,86279,27.860251875567926,0.6723304628009134
1,ddos,100000,-0.014883187729839584,0.26716
1,dos,45446,27.434023500748808,0.6327949654535052
1,infiltration,28224,12.65675755350994,0.9217687074829932
1,web_attacks,381,103.19054077165542,0.6535433070866141
2,benign,100000,0.020232782067121945,0.68248
2,bot,31156,0.3455456016302622,0.9999358069071768
2,brute_force,86279,29.301014924711367,0.9093869887226324
2,ddos,100000,0.06386962049682068,0.99071
2,dos,45446,27.26050468168911,0.9718787131980813
2,infiltration,28224,-16.592841938221923,0.45624291383219956
2,web_attacks,381,-1163.6416789383163,0.30183727034120733
