cluster,rows,weighted_mass,mean_residual,benign,bot,brute_force,ddos,dos,infiltration,web_attacks
0,17263,0.12049960322371603,27.06930743162434,0,0,0,0,0,17160,103
1,1931017,0.020345837692087393,0.03376362238802999,1741404,20642,18633,131268,17527,1543,0
