class,rows,weight,mean_residual,clipped_rows
benign,1741405,0.1640712234707253,0.008034461031734089,0
bot,20651,13.83544965478187,0.5486238992448094,9
brute_force,57189,4.995965331739391,17.290114798321362,76
ddos,131674,2.169856585350243,0.05885575088516086,0
dos,30122,9.485075676665465,22.495490374843087,2301
infiltration,18707,15.273029483559995,37.96674300174429,7362
web_attacks,252,1132.8433452224517,1346.190410867847,252
