run,class,rows,proposed,accepted,g_ok_f_ok,helpful,harmful,wrong_wrong,wrong_wrong_changed,net_correction,net_per_1M,harmful_rate_of_correct,harmful_rate_lo,harmful_rate_hi,override_precision,override_prec_lo,override_prec_hi,acc_global_on_proposed,acc_final_on_proposed,acc_global_on_accepted,acc_final_on_accepted
20260826_183417_nfv3_cic2018_exp23_raceguide,benign,3502926,59152,97,3493457,0,93,9376,4,-93,-26.549,2.662e-05,2.173e-05,3.261e-05,0.0,0.0,0.039668,0.958531,0.956958,0.958763,0.0
20260826_183417_nfv3_cic2018_exp23_raceguide,bot,41542,730,0,41415,0,0,127,0,0,0.0,0.0,0.0,9.275e-05,0.0,0.0,0.793451,0.828767,0.828767,,
20260826_183417_nfv3_cic2018_exp23_raceguide,brute_force,115040,77344,0,77344,0,0,37696,0,0,0.0,0.0,0.0,4.966e-05,0.0,0.0,0.793451,1.0,1.0,,
20260826_183417_nfv3_cic2018_exp23_raceguide,ddos,264872,7989,0,214597,0,0,50275,0,0,0.0,0.0,-0.0,1.79e-05,0.0,0.0,0.793451,0.621229,0.621229,,
20260826_183417_nfv3_cic2018_exp23_raceguide,dos,60594,39910,12908,19560,12908,0,28126,0,12908,213024.392,0.0,0.0,0.00019636,1.0,0.999702,1.0,0.071561,0.394989,0.0,1.0
20260826_183417_nfv3_cic2018_exp23_raceguide,infiltration,37631,798,63,11952,0,3,25676,60,-3,-79.722,0.00025094,8.535e-05,0.0007376,0.0,0.0,0.561497,0.06015,0.056391,0.047619,0.0
20260826_183417_nfv3_cic2018_exp23_raceguide,web_attacks,509,481,39,237,39,0,233,0,39,76620.825,0.0,0.0,0.01595016,1.0,0.910333,1.0,0.492723,0.573805,0.0,1.0
20260826_183417_nfv3_cic2018_exp23_raceguide,ALL,4023114,186404,13107,3858562,12947,96,151509,64,12851,3194.292,2.488e-05,2.038e-05,3.038e-05,0.99264,0.991021,0.993969,0.76582,0.834762,0.007324,0.987793
