method,class,precision,recall,f1,support
racepfn_system,benign,0.0023001624101161196,0.9107692307692308,0.004588735893580151,7475
racepfn_system,ddos,0.0,0.0,0.0,1425033
racepfn_system,dos,0.7582236842105263,0.0002924523813299922,0.0005846792476281491,1576325
racepfn_system,reconnaissance,0.846107676038223,0.9997710992116057,0.9165433967456741,266491
racepfn_system,theft,0.6964285714285714,0.9629629629629629,0.8082901554404145,81
racepfn_system,macro_avg,,,0.3460013934654594,3275405
racepfn_system,weighted_avg,,,0.0748829482645853,3275405
racepfn_system,tail_avg,,,0.8082901554404145,3275405
global_tabpfn,benign,0.0023001624101161196,0.9107692307692308,0.004588735893580151,7475
global_tabpfn,ddos,0.0,0.0,0.0,1425033
global_tabpfn,dos,0.7582236842105263,0.0002924523813299922,0.0005846792476281491,1576325
global_tabpfn,reconnaissance,0.846107676038223,0.9997710992116057,0.9165433967456741,266491
global_tabpfn,theft,0.6964285714285714,0.9629629629629629,0.8082901554404145,81
global_tabpfn,macro_avg,,,0.3460013934654594,3275405
global_tabpfn,weighted_avg,,,0.0748829482645853,3275405
global_tabpfn,tail_avg,,,0.8082901554404145,3275405
global_raw,benign,0.0023001624101161196,0.9107692307692308,0.004588735893580151,7475
global_raw,ddos,0.0,0.0,0.0,1425033
global_raw,dos,0.7582236842105263,0.0002924523813299922,0.0005846792476281491,1576325
global_raw,reconnaissance,0.846107676038223,0.9997710992116057,0.9165433967456741,266491
global_raw,theft,0.6964285714285714,0.9629629629629629,0.8082901554404145,81
global_raw,macro_avg,,,0.3460013934654594,3275405
global_raw,weighted_avg,,,0.0748829482645853,3275405
global_raw,tail_avg,,,0.8082901554404145,3275405
dense_oracle,benign,0.0030281834455917742,0.9567892976588629,0.006037259310501429,7475
dense_oracle,ddos,0.9895470383275261,0.00019929363039312072,0.00039850700193640724,1425033
dense_oracle,dos,0.9973474801061007,0.0007155884731892217,0.0014301508251260257,1576325
dense_oracle,reconnaissance,0.29215137633790833,0.9998799208978915,0.45218145363493584,266491
dense_oracle,theft,0.6752136752136753,0.9753086419753086,0.797979797979798,81
dense_oracle,macro_avg,,,0.2516054337504595,3275405
dense_oracle,weighted_avg,,,0.037685208627793294,3275405
dense_oracle,tail_avg,,,0.797979797979798,3275405
route_nearest_centroid,benign,0.003307938446336308,0.9494314381270903,0.006592906378314104,7475
route_nearest_centroid,ddos,0.6666666666666666,1.4034762703740897e-06,2.8069466315236947e-06,1425033
route_nearest_centroid,dos,0.7892156862745098,0.0007149540862449051,0.0014286139845717295,1576325
route_nearest_centroid,reconnaissance,0.23588033389668134,0.998761684259506,0.38163003705020704,266491
route_nearest_centroid,theft,0.5064102564102564,0.9753086419753086,0.6666666666666666,81
route_nearest_centroid,macro_avg,,,0.21126420620527822,3275405
route_nearest_centroid,weighted_avg,,,0.031770181736162036,3275405
route_nearest_centroid,tail_avg,,,0.6666666666666666,3275405
route_top1_noverify,benign,0.003288266079658165,0.9502341137123745,0.006553852683637974,7475
route_top1_noverify,ddos,0.0,0.0,0.0,1425033
route_top1_noverify,dos,0.716010165184244,0.0007149540862449051,0.0014284817976309002,1576325
route_top1_noverify,reconnaissance,0.22632190091142665,0.9456829686556019,0.365235286445124,266491
route_top1_noverify,theft,0.41361256544502617,0.9753086419753086,0.5808823529411765,81
route_top1_noverify,macro_avg,,,0.19081999477351388,3275405
route_top1_noverify,weighted_avg,,,0.030432789169307764,3275405
route_top1_noverify,tail_avg,,,0.5808823529411765,3275405
