class,rows,weight,mean_residual,clipped_rows
benign,2020,198.0407531380753,10.153794726673599,969
ddos,883454,0.45276817672328135,0.27458840252565664,1408
dos,985798,0.40576285520358013,0.1130721908930322,7484
reconnaissance,128646,3.109297001507622,0.11244474653209806,24
theft,82,4879.560824742268,3865.4455830832644,82
